Zip	T_me	T_ne	Zone	Altitude	Latitude	Longitude
34593	7.7	-12.8	7	497	51.03675579999999	9.5124876
77978	9.7	-10.6	6	436	48.24732030000001	7.954057499999999
44289	10.2	-9.0	5	150	51.4855875	7.5878666
22769	9.8	-9.2	3	14	53.5662722	9.9471013
21442	9.3	-10.8	3	45	53.2647638	10.1162609
24857	8.9	-8.8	3	27	54.5044796	9.6094181
86860	8.4	-14.1	13	631	47.9941857	10.702901
87494	7.2	-15.0	15	859	47.65890719999999	10.5508053
47802	10.8	-8.3	5	33	51.3784666	6.5682857
85774	8.8	-13.8	13	499	48.1918216	11.6569449
26441	9.6	-8.5	1	1	53.55525549999999	7.853026899999999
74544	9.6	-11.6	13	363	49.068558	9.7673036
73453	9.1	-12.2	14	429	48.912656	9.9809642
82296	8.7	-14.2	13	532	48.13701450000001	11.200538
88477	8.5	-13.1	13	565	48.1914544	9.964937
94505	7.8	-13.8	10	550	48.918223	12.8832724
90556	9.2	-13.6	13	346	49.4565712	10.861676
73441	8.6	-12.6	14	514	48.8503587	10.3389886
01968	9.5	-14.2	4	104	51.5050323	13.9693262
40882	10.4	-8.3	5	126	51.3005563	6.914847399999999
49086	10.0	-9.8	5	74	52.2692409	8.1137034
67361	10.9	-9.8	12	117	49.2750204	8.2751494
76133	11.6	-9.3	12	117	49.00674979999999	8.393843
68782	11.1	-10.7	12	93	49.4035312	8.5098319
88085	9.7	-9.7	13	421	47.5995086	9.542253
31195	8.8	-12.2	7	262	51.961916	10.0116186
29342	9.7	-11.1	3	39	52.5796495	10.197876
92445	7.9	-13.7	13	544	49.29084719999999	12.4369201
14913	9.5	-13.5	4	75	51.9506638	13.0987394
15234	9.3	-14.1	4	92	52.3498817	14.4720371
29479	9.4	-11.6	4	22	53.0420372	11.075672
50678	12.1	-7.0	5	54	50.9235887	6.964945699999999
40477	11.4	-7.6	5	44	51.2384606	6.7849768
77855	11.0	-9.3	12	136	48.6300448	8.034704
65344	9.6	-10.5	12	300	50.0615082	8.1226143
61203	10.3	-10.5	12	133	50.3586633	8.873986
72070	9.9	-11.2	6	344	48.5226576	9.0047096
74867	9.7	-10.8	12	315	49.39585049999999	9.0139185
09120	9.5	-13.1	9	310	50.804263	12.9051769
94554	9.1	-13.4	13	311	48.7516803	12.9621836
85117	8.9	-13.4	13	410	48.8194223	11.3203941
67816	10.2	-10.0	6	220	49.5938741	7.998005200000001
56479	8.1	-11.0	6	507	50.576686	8.04837
44536	10.4	-9.0	5	71	51.6037535	7.4774771
56132	10.5	-9.1	7	117	50.316119	7.693621899999998
78359	9.7	-9.8	13	454	47.8431526	8.9603472
63801	10.7	-10.4	12	113	50.019441	9.0701577
74257	10.6	-10.5	12	174	49.20960669999999	9.2000493
31319	9.8	-11.3	3	67	52.3134289	9.975787
93349	8.9	-13.2	13	396	48.8512244	11.644033
40235	11.4	-7.5	5	41	51.22940939999999	6.8275162
52156	8.2	-10.8	6	523	50.5326163	6.250148900000001
52349	11.0	-8.0	5	127	50.804453	6.4701808
53773	10.2	-9.2	6	185	50.76354019999999	7.294612400000001
50171	10.8	-8.5	5	91	50.8530284	6.673858999999999
21266	9.3	-10.3	3	46	53.30690209999999	9.9538261
97647	8.4	-12.3	13	411	50.48813370000001	10.1408483
86381	8.6	-13.1	13	575	48.2403108	10.3750892
38112	9.8	-11.3	3	65	52.3073694	10.4762485
21481	9.4	-10.9	3	34	53.3870985	10.519811
09328	9.3	-13.5	9	235	50.96988289999999	12.7485375
07619	9.1	-13.8	9	274	51.0416695	11.8218135
22415	9.7	-9.3	3	29	53.6486665	10.0103641
45138	11.0	-7.6	5	102	51.4484381	7.042152799999999
50858	11.0	-8.2	5	59	50.9210017	6.854136
50321	10.8	-8.4	5	85	50.82040869999999	6.8753256
88605	8.4	-12.0	13	613	47.9782121	9.1012794
92681	7.8	-13.9	10	530	49.8355144	12.0339857
15518	9.5	-13.5	4	53	52.3864736	14.19504
74423	9.3	-12.0	13	401	49.05543429999999	9.861036
30627	10.4	-10.6	3	59	52.3879592	9.8249604
36217	8.7	-12.6	7	314	50.9478142	9.8593945
89081	8.4	-12.7	13	625	48.4365897	9.9810019
37296	8.5	-12.8	7	358	51.0912356	10.0731248
87737	8.4	-13.2	13	588	48.089479	10.2104944
84564	8.5	-13.6	13	459	48.3175553	12.3774776
81241	9.0	-13.1	13	532	48.14089569999999	11.4645399
95494	8.5	-13.3	13	409	49.8987187	11.5376722
67061	11.6	-10.1	12	99	49.4692143	8.4520572
32130	10.0	-9.9	6	92	52.14755760000001	8.54772
88263	8.6	-11.9	13	606	47.8171542	9.4871632
51597	9.8	-9.7	6	231	50.872813	7.708383
79359	11.0	-9.8	12	175	48.1514495	7.748052499999999
94094	8.9	-12.3	13	410	48.3594806	13.2025163
09634	9.1	-13.7	9	282	51.0390291	13.355112
85653	8.3	-13.9	13	615	47.96562549999999	11.7539218
56370	9.7	-10.0	7	268	50.2958457	7.9175351
67473	10.2	-10.0	6	253	49.3798135	8.0941269
25917	8.8	-9.2	1	5	54.7698891	9.011256
64754	9.6	-11.3	6	341	49.5714029	9.06392
97469	9.5	-11.6	13	238	50.0201557	10.2951262
97450	9.3	-11.3	13	283	49.98428029999999	9.9364015
94481	7.5	-13.1	10	609	48.8468995	13.4080211
17406	9.0	-12.4	2	10	53.8772976	13.9226407
15890	9.4	-13.9	4	107	52.1650348	14.5609926
94336	9.0	-13.7	13	330	48.9561138	12.7253658
16540	9.6	-12.7	4	55	52.6621485	13.2669471
04936	9.3	-13.6	4	122	51.7417083	13.4212133
56288	8.5	-11.2	6	491	50.0713228	7.4451128
54331	9.8	-9.3	7	300	49.6751336	6.670791899999999
24861	9.0	-8.9	3	18	54.3763991	9.3149327
36448	8.2	-13.2	10	436	50.833376	10.3695956
80687	9.0	-12.9	13	532	48.1378841	11.5192416
49774	10.0	-9.2	3	33	52.7440896	7.5676411
69121	10.3	-10.3	6	229	49.4303044	8.6994094
21745	9.4	-9.6	1	13	53.6823302	9.1307765
31171	9.8	-11.2	3	73	52.1562934	9.8035744
75331	8.5	-12.4	6	573	48.8226092	8.6534461
67065	11.2	-10.4	12	96	49.4537628	8.4183208
95364	8.6	-12.6	10	366	50.1261488	11.5595789
90579	9.2	-13.5	13	347	49.48626729999999	10.7650387
77839	11.0	-9.8	12	125	48.72553	8.0067901
59519	9.7	-10.0	6	208	51.47602999999999	8.123169899999999
99752	8.9	-12.8	7	250	51.4417675	10.5722245
25870	9.2	-8.5	1	2	54.3716112	8.942592699999999
19417	9.2	-11.5	4	24	53.7913061	11.6468601
85395	8.8	-13.8	13	473	48.49194199999999	11.7355489
91242	9.1	-13.8	13	367	49.5085528	11.340139
01776	6.4	-14.9	10	700	50.7645382	13.6259982
30539	9.7	-11.3	3	100	52.3253119	9.8351239
24376	9.1	-7.1	2	31	54.6746346	9.940032
26489	9.7	-8.4	1	5	53.61040999999999	7.528588099999999
76149	11.2	-9.8	12	111	49.0487963	8.4095757
53501	10.1	-9.2	6	220	50.5804292	7.0508886
93176	8.3	-13.7	13	501	49.1050352	11.818151
06114	10.2	-13.0	4	91	51.5032851	11.9596853
97258	9.4	-11.8	13	330	49.5853028	10.1294722
12623	9.9	-12.2	4	48	52.5032943	13.6073143
15827	9.5	-13.2	4	46	52.3305353	13.4132058
49770	10.0	-9.2	3	28	52.682	7.602527699999999
67071	11.0	-10.5	12	94	49.4765982	8.3508367
26969	9.7	-8.8	1	-1	53.55717629999999	8.3063997
89198	8.5	-12.7	13	555	48.520337	9.9570993
97505	9.6	-11.3	13	233	50.0436229	10.156611
95237	7.6	-14.6	10	538	50.1879156	11.8490266
95126	7.6	-14.6	10	527	50.2023348	11.9114913
16928	9.1	-12.7	4	98	53.1344696	12.1805598
19055	9.3	-11.3	4	42	53.65813559999999	11.4342024
90574	8.9	-13.4	13	397	49.3921238	10.890659
88682	9.9	-9.4	13	434	47.7730623	9.2971663
31868	8.5	-12.2	7	296	51.95489269999999	9.390141
92369	8.8	-13.6	13	430	49.219325	11.4510989
45468	11.3	-7.6	5	44	51.4262774	6.882684599999999
88376	8.2	-12.8	13	655	47.9266215	9.4295547
88373	8.3	-12.6	13	631	47.8827216	9.4777592
83334	7.8	-13.3	15	719	47.7740484	12.7829992
07749	9.3	-13.3	9	258	50.9342352	11.6071518
39118	9.9	-11.9	4	65	52.09123	11.6059638
86989	7.8	-14.1	15	754	47.7132983	10.872287
89446	8.9	-13.1	13	456	48.6527519	10.3979935
97491	9.0	-11.7	13	298	50.1543351	10.4356843
44339	10.4	-8.7	5	103	51.5512261	7.4790381
12681	10.0	-12.1	4	56	52.5546409	13.539811
77886	9.8	-10.7	6	364	48.637519	8.1433338
94167	9.2	-12.3	13	340	48.4428142	13.2713255
01139	10.1	-12.7	4	111	51.0747119	13.6846314
42653	10.1	-8.6	6	255	51.201055	7.0828745
77654	10.7	-9.5	12	193	48.4773878	7.985169
38274	9.6	-11.7	3	114	52.0888691	10.2771608
07745	9.7	-12.8	9	174	50.9044763	11.5632868
95444	9.9	-11.3	13	342	49.9425551	11.5744543
18147	9.4	-10.2	2	2	54.1463269	12.1186174
91802	9.0	-13.3	13	449	49.0259549	10.8091566
31710	9.9	-10.5	7	129	52.22564389999999	9.1271735
63924	9.3	-11.7	12	371	49.7201434	9.2159396
54552	8.1	-11.3	6	528	50.177056	6.8805547
79730	9.6	-10.5	12	529	47.5865822	8.027905
56281	8.7	-10.8	7	455	50.1558173	7.555778399999999
86405	8.9	-13.7	13	427	48.53890029999999	10.85298
24244	9.1	-8.2	2	19	54.4053823	10.0497546
97241	9.6	-11.5	13	269	49.89918189999999	10.0815044
39126	9.6	-12.2	4	44	52.1780656	11.666794
39291	9.3	-12.7	4	76	52.1425433	11.9549183
83544	8.3	-13.3	13	553	48.1095945	12.1061347
04209	10.2	-12.3	4	119	51.3187917	12.2945394
91462	9.4	-12.9	13	277	49.6380478	10.707871
97516	9.3	-11.8	13	290	49.86030119999999	10.4099185
38179	9.7	-11.4	3	69	52.34236629999999	10.4456941
01097	10.9	-12.1	4	115	51.0659081	13.7361525
03048	9.6	-13.9	4	68	51.7444378	14.3180387
95179	7.2	-14.6	10	615	50.3363022	11.5953763
33689	9.8	-10.3	6	140	51.9516551	8.5991676
49692	9.7	-9.6	3	36	52.81052099999999	8.1140444
77736	10.1	-10.7	12	329	48.3452963	8.0781396
65554	9.9	-10.1	7	183	50.4367119	8.0874033
34134	9.6	-10.7	7	159	51.285338	9.4690759
56253	9.8	-9.7	7	266	50.1746996	7.301952099999999
58456	10.1	-8.8	5	195	51.399497	7.2812919
86559	8.6	-14.3	13	505	48.3570764	11.1376921
85622	8.6	-13.6	13	523	48.1440587	11.7295989
93164	8.3	-13.5	13	485	49.0661234	11.8917427
73730	9.8	-11.2	6	368	48.7271837	9.3526316
09356	9.1	-13.8	9	298	50.789161	12.6145217
09236	9.2	-13.6	9	282	50.9409267	12.8904197
10317	10.0	-12.1	4	32	52.49854389999999	13.484745
30851	10.4	-10.6	3	52	52.4323268	9.731293
54570	7.3	-12.4	6	662	50.1332506	6.7213952
54585	7.9	-11.6	6	559	50.3625892	6.6028359
74547	9.3	-11.9	13	414	49.152774	9.7338144
97297	9.5	-11.4	13	291	49.7870678	9.838581
24649	9.0	-9.6	3	32	53.957783	9.9046276
78147	7.7	-13.1	8	809	48.0452802	8.3045372
78126	7.8	-13.2	14	786	48.1406439	8.4158069
96272	8.8	-12.1	13	324	50.1365779	11.1643387
99198	9.3	-13.0	9	186	50.9693475	11.1547517
09217	9.1	-13.6	9	305	50.92613919999999	12.8086635
85469	8.6	-13.7	13	496	48.2593728	11.9774018
97483	8.7	-12.6	13	355	49.97208329999999	10.6522734
38154	9.5	-11.9	3	112	52.2732142	10.7929697
38474	9.5	-11.9	3	74	52.5787524	10.8695962
54453	9.7	-9.5	7	334	49.6527919	6.447047299999999
47055	11.0	-8.1	5	33	51.3984402	6.7724588
26389	9.7	-8.0	1	1	53.5186109	8.0754004
67663	9.8	-10.1	6	316	49.4179146	7.801130799999999
27318	9.7	-10.2	3	13	52.833833	9.1407443
63839	10.4	-10.6	12	169	49.8660512	9.1796385
63863	9.4	-11.3	12	299	49.82191659999999	9.2551054
25721	9.2	-9.3	1	10	54.0535796	9.257419
89291	8.9	-12.3	13	474	48.3799409	10.1092825
21683	9.3	-9.7	1	-2	53.64488309999999	9.5034706
45359	10.8	-8.0	5	86	51.465929	6.9259698
26736	9.7	-8.8	1	-1	53.4599662	7.1194793
42287	9.7	-8.9	6	287	51.2500514	7.1972592
48301	10.0	-9.2	5	91	51.9286432	7.3736495
09437	8.5	-14.0	10	418	50.7508034	13.1412709
01847	9.0	-13.7	9	259	50.9891752	13.9963251
03054	9.5	-14.0	4	61	51.8181569	14.3406267
44225	10.7	-8.3	5	114	51.4761823	7.4465564
67577	10.6	-10.2	12	162	49.7656578	8.340247399999999
82057	7.8	-14.4	13	701	47.9441316	11.4237607
85376	8.7	-13.8	13	481	48.3474892	11.6431843
59399	10.3	-9.0	5	50	51.7163944	7.3717253
55608	8.7	-11.1	6	426	49.7810014	7.417608199999999
93180	8.5	-13.5	13	440	49.0343063	11.90661
92700	8.2	-13.8	13	470	49.6597625	11.9305176
83564	8.5	-12.9	13	503	48.1077102	12.2103641
18311	9.1	-11.2	2	8	54.2220852	12.4097065
84561	9.0	-13.0	13	411	48.1810915	12.7876263
94544	8.6	-12.3	13	447	48.67710779999999	13.1207808
21218	9.2	-10.1	3	28	53.3738393	9.9798222
87740	8.2	-13.3	13	625	47.9961362	10.1352555
87767	8.1	-13.6	13	638	48.05064840000001	10.1964355
55430	9.6	-10.1	7	288	50.0779277	7.693427400000001
26215	9.5	-9.6	1	10	53.2551955	8.1133914
76287	11.1	-10.1	12	114	48.9692545	8.315900899999999
27472	9.8	-7.7	1	-2	53.8552071	8.7073855
13585	10.2	-12.0	4	37	52.5466773	13.2067825
75337	8.0	-13.0	8	686	48.6654648	8.4721672
40221	11.0	-8.0	5	33	51.1997076	6.7507247
91472	9.3	-12.3	13	335	49.52645529999999	10.4827583
79589	10.7	-10.2	12	272	47.63439839999999	7.618215099999999
67471	9.3	-11.1	6	450	49.351579	7.935980600000001
27578	9.8	-8.6	1	9	53.5875822	8.6119541
75449	9.2	-11.8	6	408	48.87159219999999	8.8090318
22309	9.7	-9.3	3	27	53.6104136	10.0559167
40549	11.3	-7.8	5	38	51.233068	6.719087399999999
42279	9.6	-9.2	6	292	51.29659119999999	7.2409927
34369	8.6	-11.7	7	313	51.4996439	9.3624662
22962	9.1	-10.5	3	55	53.6269442	10.2781799
38102	10.3	-10.7	3	74	52.2566754	10.5336105
72810	9.5	-11.3	6	434	48.4548729	9.0972848
77652	10.9	-9.5	12	151	48.5005097	7.9419146
15713	9.5	-13.2	4	45		
46238	11.1	-7.7	5	41	51.5139806	6.9614341
33818	9.8	-10.1	6	115	52.0081232	8.7010651
60316	11.3	-9.2	12	110	50.1192384	8.6983464
78253	8.6	-11.5	14	631	47.85821	8.89742
96173	9.1	-13.1	13	278	49.9372598	10.8031487
19205	9.2	-11.1	2	42	53.6773105	11.1173578
19376	9.2	-12.5	4	60	53.3181174	11.927909
95682	7.4	-14.2	10	594	49.9592561	11.9083344
93473	8.3	-13.4	10	434	49.2747006	12.8158591
04758	9.6	-13.6	4	144	51.3491511	13.1111395
67363	10.9	-9.8	12	115	49.2446147	8.2735222
54518	9.8	-9.6	7	275	49.9522134	6.8181172
06279	9.3	-13.5	4	208	51.4295844	11.6107712
83684	7.4	-14.0	15	854	47.719431	11.7623847
86479	8.8	-13.7	13	504	48.2308289	10.5333868
63538	10.9	-9.9	12	110	50.0817495	8.9841449
25858	8.9	-9.1	1	6	54.6433111	9.060096
86579	8.9	-13.7	13	406	48.5770194	11.3341436
95703	7.7	-14.0	10	546	49.7834157	12.3086914
10779	10.3	-11.8	4	39	52.49209519999999	13.3403784
31619	10.0	-10.8	3	50	52.6193259	9.1318896
70176	11.4	-9.3	12	278	48.7767989	9.1616733
84168	8.7	-14.0	13	416	48.5331988	12.4678066
04779	9.4	-13.8	4	213	51.3214185	12.9791264
10707	10.7	-11.3	4	40	52.4950243	13.3147792
34393	9.1	-11.5	7	189	51.4472831	9.4100615
33449	10.1	-10.1	5	88	51.77997999999999	8.3236176
76316	10.9	-10.2	6	138	48.8916064	8.3374021
57583	8.8	-10.3	6	402	50.7002579	7.876482299999999
49170	9.8	-9.7	6	109	52.1938107	7.9657652
49597	9.9	-9.5	5	51	52.4848363	8.0113881
66894	9.6	-10.2	6	341	49.3574991	7.4796524
56335	9.8	-9.7	7	284	50.38515899999999	7.7093474
72299	8.4	-12.5	6	623	48.5639393	8.5649591
76855	9.4	-11.0	6	431	49.2022347	7.9700268
91456	9.4	-12.8	13	285	49.5971686	10.625019
86879	8.5	-14.0	13	613	48.0388847	10.6729983
38550	9.7	-11.4	3	59	52.4375386	10.5849963
99638	9.4	-13.0	9	190	51.257295	11.0925935
04275	10.2	-12.3	4	122	51.3216185	12.3706068
82541	8.2	-14.2	13	652	47.8859504	11.3545218
85139	8.9	-13.1	13	412	48.82372789999999	11.4143922
02689	8.6	-14.3	10	311	51.0445876	14.4271742
52382	10.7	-8.8	5	117	50.8948919	6.487902999999999
67811	9.6	-10.5	6	309	49.6672738	7.825585299999999
76889	10.4	-10.1	6	220	49.0898713	7.962040999999999
65345	9.7	-10.3	12	286	50.0679266	8.104830699999999
55593	10.4	-10.1	12	145	49.845873	7.807580899999999
35096	9.4	-11.3	7	203	50.734464	8.7030026
25488	9.2	-9.8	1	15	53.6219527	9.686757
21514	9.4	-10.8	3	21	53.4793173	10.6159637
87656	7.9	-14.5	15	712	47.9215896	10.667839
38477	9.6	-11.6	3	73	52.5000834	10.7637591
37355	8.7	-12.7	7	298	51.3600173	10.4794893
94104	8.6	-12.0	13	451	48.7258894	13.3801395
42651	10.5	-8.3	6	193	51.1705488	7.0922604
48683	10.0	-9.0	5	51	52.0790306	7.016540399999999
06636	9.6	-13.3	4	156	51.2175708	11.6589562
79206	11.0	-10.1	12	192	48.0167718	7.6180425
67822	9.9	-9.9	12	239	49.7416062	7.865678699999999
79312	11.1	-10.1	6	219	48.1197306	7.866377099999999
59846	8.9	-10.3	6	348	51.3064714	7.9785738
26939	9.7	-9.3	3	-2	53.3420395	8.4191609
75328	8.1	-12.8	6	669	48.78843029999999	8.636597
22961	9.1	-10.7	3	46		
98528	7.3	-13.7	10	583	50.6383545	10.7372183
83278	8.3	-12.8	13	635	47.8854132	12.6400382
17268	8.9	-13.9	4	79	53.1816287	13.5478841
82407	8.6	-14.1	13	580	47.87411119999999	11.1591279
97532	8.7	-11.7	13	372	50.131012	10.2746651
38524	9.6	-11.5	3	63	52.5437069	10.6631111
29494	9.4	-11.8	4	33	52.9954895	11.2789873
82499	6.6	-15.2	15	1099	47.52140060000001	11.2817768
12679	10.0	-12.2	4	62	52.548012	13.5617443
26188	9.6	-9.5	3	3	53.1122039	7.984689799999999
55597	10.5	-10.1	12	132	49.8125309	7.959998700000001
55237	10.6	-10.2	12	140	49.7856271	8.036966699999999
61197	10.3	-10.4	12	137	50.3276693	8.908926
72622	10.6	-10.6	6	284	48.6134025	9.3213278
80469	10.1	-11.3	13	522	48.1286451	11.5730703
06886	9.7	-13.0	4	78	51.86693959999999	12.5926233
83128	8.6	-12.8	13	502	47.9505034	12.2762256
09623	7.2	-14.8	10	602	50.76278660000001	13.5437572
79733	8.0	-13.1	6	817	47.6420396	8.0755911
55413	7.8	-12.1	7	614	49.9575294	7.8645713
72221	8.6	-12.2	6	590	48.5239651	8.6492085
36088	9.0	-12.3	7	260	50.65627449999999	9.7514392
24893	9.0	-8.8	3	17	54.567622	9.6907468
63768	10.1	-11.0	12	198	50.0338594	9.2148331
85305	8.7	-14.1	13	484	48.4368995	11.4171503
96151	8.9	-12.2	13	317	50.0216686	10.7329268
86165	9.1	-13.7	13	472	48.3815038	10.9397471
07937	8.2	-14.6	9	451	50.6292435	12.0391162
83101	8.8	-12.6	13	483	47.7999471	12.1841456
99831	8.5	-13.0	7	367	51.05249500000001	10.2482525
19067	9.2	-11.4	2	50	53.6960943	11.527114
97264	9.5	-11.4	13	285	49.7607116	9.7072836
85609	8.7	-13.8	13	505	48.1853016	11.7203686
89312	9.0	-12.6	13	450	48.4707826	10.278213
90619	9.2	-13.0	13	345	49.4678529	10.5760029
22605	9.5	-9.3	3	26	53.5508168	9.886818900000002
71409	10.4	-10.8	13	276	48.879372	9.3516177
37077	8.6	-12.3	7	311	51.56655319999999	9.963475
24241	8.8	-9.1	3	50	54.22617349999999	10.0018031
25889	9.2	-8.6	1	-4	54.4158461	9.0150693
70565	9.7	-11.3	6	422	48.7157428	9.117814
88630	8.3	-12.5	13	676	47.9362725	9.250587
39317	9.4	-13.1	4	40	52.3835036	11.9841315
18184	9.0	-11.6	2	33	54.0730795	12.2121871
98678	7.6	-13.6	10	547	50.447138	10.9491364
88279	8.5	-12.3	13	595	47.7150121	9.7540122
74595	9.0	-12.3	13	454	49.2543724	9.8590021
25499	9.2	-10.1	3	5	53.6797955	9.8512546
89182	8.6	-12.7	13	546	48.49952889999999	10.0238999
94527	9.1	-13.6	13	319	48.73507799999999	12.911873
39397	9.5	-12.6	4	87	51.9419198	11.2324382
07422	7.7	-14.6	10	527	50.645836	11.2508826
68804	11.1	-10.1	12	98	49.29913759999999	8.5039458
76571	10.1	-10.7	6	266	48.8104599	8.338741299999999
71711	10.3	-10.9	12	235	48.9766237	9.2803365
57572	9.4	-10.0	6	296	50.85604439999999	7.8788066
54687	8.6	-10.8	6	480	50.0865216	6.2653212
79336	10.8	-9.8	12	210	48.2183171	7.8137889
15345	9.5	-12.8	4	74	52.6251837	13.9108692
74235	10.3	-10.7	13	210	49.1730534	9.2647878
88074	9.8	-9.6	13	412	47.7101687	9.5765278
91166	9.0	-13.6	13	378	49.1966919	11.002884
96489	9.1	-11.8	13	287	50.21889969999999	10.9856354
57290	9.6	-9.8	6	275	50.78995	8.0053567
26384	9.8	-7.9	1	1	53.5323912	8.1261824
96253	9.1	-11.8	13	281	50.1972561	10.9667084
24402	9.0	-7.8	2	40	54.7179389	9.7925906
73434	8.7	-12.6	14	497	48.870622	10.0233878
09337	8.8	-13.8	9	381	50.8347045	12.6789329
25920	8.9	-9.1	1	0	54.7617378	8.875351
04862	9.6	-13.0	4	99	51.5077396	12.8169302
94424	8.6	-13.0	13	439	48.5578577	12.8175555
84371	8.8	-12.6	13	430	48.3932267	13.0143003
45130	11.0	-7.6	5	110	51.4384291	7.011142
48455	10.0	-8.9	5	67	52.29737489999999	7.0991962
87748	8.5	-12.9	13	561	48.072519	10.1515666
96450	9.6	-11.0	13	307	50.255698	10.9550818
56154	9.0	-10.4	7	405	50.2146804	7.581056
44135	11.4	-7.5	5	98	51.5126773	7.4749694
79241	11.0	-10.2	12	225	48.0429259	7.6482311
60439	10.8	-9.6	12	125	50.1563532	8.635263799999999
27726	9.5	-9.6	3	3	53.2381881	8.9534183
55288	10.0	-10.4	12	249	49.8395839	8.159343
83549	8.6	-12.8	13	488	48.03961959999999	12.2413317
47475	10.7	-8.2	5	25	51.5133491	6.5136635
53520	8.4	-11.0	6	492	50.422681	6.907560999999999
25746	9.1	-8.8	1	12	54.1897815	9.0911487
21438	9.2	-10.6	3	56	53.2980442	10.0446566
21037	9.4	-10.3	3	-2	53.44606779999999	10.1569956
87484	7.0	-14.6	15	901	47.6238599	10.4995094
78244	9.8	-9.6	13	430	47.73574550000001	8.763499099999999
78239	10.0	-9.5	13	413	47.7282291	8.846174699999999
75045	10.3	-10.7	6	201	49.0140976	8.6035916
92287	8.9	-14.1	13	356	49.2688155	11.9227511
44789	11.0	-7.8	5	106	51.4691349	7.222114899999999
50129	10.7	-8.6	5	96	50.9768705	6.703536
54346	10.2	-9.3	7	202	49.7970698	6.8236402
56584	9.4	-10.1	6	340	50.4980852	7.553191099999998
72226	7.7	-13.5	8	751	48.6256528	8.5114998
71691	10.3	-10.9	12	250	48.9331891	9.1885153
07957	8.6	-14.2	9	368	50.6794867	12.0940219
76846	10.0	-10.1	6	295	49.185385	7.8446446
65553	10.0	-10.0	7	169	50.4114837	8.085769299999999
91725	8.6	-13.0	13	499	49.0973345	10.5366746
33100	9.4	-10.7	6	221	51.7212792	8.834156199999999
64385	9.6	-10.8	6	313	49.7117239	8.8461413
98660	8.5	-12.3	13	369	50.5062602	10.6220165
09427	7.6	-14.6	10	549	50.6481248	12.9686832
25578	9.3	-9.5	1	-6	53.8782996	9.5312711
63667	10.1	-10.5	7	132	50.43432379999999	9.0103069
58511	8.9	-9.8	6	403	51.21788530000001	7.6495294
55299	10.7	-10.0	12	125	49.9094128	8.336496799999999
35619	9.5	-11.1	7	194	50.4907592	8.3980711
54534	9.6	-9.9	7	313	50.0364817	6.787531
18195	9.0	-12.0	2	30	54.0282009	12.4636108
04157	10.1	-12.4	4	118	51.3746598	12.3724257
04103	10.2	-12.3	4	124	51.3302732	12.3891818
21271	9.2	-10.8	3	60	53.2539257	9.9806884
29320	9.2	-11.3	3	59	52.8084526	10.1135268
82256	8.6	-14.2	13	535	48.17870689999999	11.23683
09603	8.8	-13.8	9	350	50.96611249999999	13.3111605
94036	9.2	-11.8	13	344	48.5790873	13.3832805
94566	6.7	-14.0	11	762	48.905669	13.3875615
10961	10.8	-11.3	4	37	52.493094	13.3968551
66501	9.7	-10.2	6	327	49.3051395	7.421545799999999
44229	10.4	-8.7	5	154	51.4517574	7.4568942
78591	8.2	-12.7	14	717	48.0393792	8.675025399999999
64756	9.2	-11.3	6	392	49.6455473	8.903944599999999
88448	8.3	-13.1	13	606	48.13559979999999	9.698805
87770	8.5	-13.3	13	579	48.1107769	10.308179
86489	8.8	-13.0	13	497	48.2563991	10.3256351
35315	9.1	-11.6	7	253	50.7278004	8.996919499999999
74743	9.7	-11.1	6	329	49.442809	9.3358505
61476	9.8	-10.5	7	272	50.1862338	8.511923399999999
78667	8.4	-12.3	6	638	48.2022489	8.5900757
86673	8.8	-13.5	13	428	48.76169609999999	11.2567209
41199	10.9	-8.0	5	65	51.1329676	6.4449432
04315	11.1	-11.6	4	117	51.34400309999999	12.4100607
14621	9.6	-12.8	4	51	52.6002083	13.1341601
93105	9.0	-13.4	13	330	49.03158759999999	12.1755357
29590	9.2	-12.0	3	58	52.9763439	10.6765868
13057	10.0	-12.1	4	56	52.5730535	13.5451147
94124	8.8	-12.1	10	422	48.6679807	13.5107614
45478	11.0	-8.0	5	42	51.4369709	6.835237100000001
45964	10.8	-8.1	5	56	51.575667	6.990365499999999
58706	10.2	-9.3	6	161	51.4300527	7.789601599999998
32052	9.9	-10.0	6	79	52.0919704	8.6500658
64732	10.0	-10.9	6	236	49.7399771	9.0130248
78357	8.4	-12.0	13	652	47.91493550000001	9.0184863
88633	8.3	-12.3	13	713	47.8506318	9.3227219
68229	11.0	-10.8	12	107	49.42980499999999	8.5695762
40545	11.1	-7.9	5	27	51.2284044	6.754373699999999
48612	9.8	-9.3	5	127	52.1029861	7.3101494
30952	9.9	-11.1	3	79	52.297583	9.6518689
83236	8.6	-12.8	13	521	47.8218148	12.4830974
04643	9.3	-13.7	9	220	51.0550708	12.6859531
04736	9.5	-13.3	9	219	51.0737877	13.0277019
06556	9.7	-13.0	4	120	51.3667759	11.2919115
91327	8.2	-14.1	13	479	49.7691891	11.3383963
17379	9.1	-13.2	2	3	53.6605031	13.8871991
91275	8.5	-13.8	13	431	49.6917617	11.6287083
39249	9.5	-12.6	4	49	51.9666346	11.8803131
86866	8.6	-14.3	13	537	48.2404139	10.638515
12103	10.1	-11.9	4	48	52.4639426	13.3728893
79341	10.9	-10.1	12	235	48.1888573	7.8056569
