district;Support_Year;Cluster;Timestep;total_demand;to_network;from_network;to_main_grid
ghd6;0;3;11;329.391;0.0;0.0;0.0
ghd6;0;3;12;307.075;0.0;0.0;0.0
ghd6;0;3;13;275.64;0.0;3.288;0.0
ghd6;0;3;14;349.756;0.0;0.043;0.0
ghd6;0;3;15;348.015;0.0;0.0;0.0
ghd6;0;3;16;352.476;0.0;0.0;0.0
ghd6;0;3;17;360.512;0.0;0.0;0.0
ghd6;0;3;18;363.193;0.0;0.0;0.0
ghd6;0;3;19;90.945;0.0;0.0;0.0
ghd6;0;3;20;374.822;0.0;0.0;0.0
ghd6;0;3;21;378.404;0.0;0.0;0.0
ghd6;0;3;22;381.092;0.0;0.0;0.0
ghd6;0;3;23;384.677;0.0;0.0;0.0
ghd6;0;3;24;388.264;0.0;0.0;0.0
ghd6;0;3;25;393.649;0.0;0.0;0.0
ghd6;0;3;26;393.649;0.0;0.0;0.0
ghd6;0;3;27;393.649;0.0;0.0;0.0
ghd6;0;3;28;395.445;0.0;0.0;0.0
ghd6;0;3;29;396.343;0.0;0.0;0.0
ghd6;0;3;30;395.445;0.0;0.0;0.0
ghd6;0;3;31;399.038;0.0;0.0;0.0
ghd6;0;3;32;394.547;0.0;0.0;0.0
ghd6;0;3;33;365.592;0.0;0.0;0.0
ghd6;0;3;34;350.133;0.0;0.0;0.0
ghd6;0;3;35;334.864;0.0;0.0;0.0
ghd6;0;3;36;325.558;0.0;0.0;0.0
ghd6;0;3;37;312.049;0.0;0.0;0.0
ghd6;0;3;38;301.523;0.0;0.0;0.0
ghd6;0;3;39;325.933;0.0;0.0;0.0
ghd6;0;3;40;321.115;0.0;0.0;0.0
ghd6;0;3;41;330.88;0.0;0.0;0.0
ghd6;0;3;42;359.0;0.0;0.0;0.0
ghd6;0;3;43;356.561;0.0;0.0;0.0
ghd6;0;3;44;372.254;0.0;0.0;0.0
ghd6;0;3;45;377.508;0.0;0.0;0.0
ghd6;0;3;46;374.422;0.0;0.0;0.0
ghd6;0;3;47;364.284;0.0;0.0;0.0
ghd6;0;3;48;96.735;0.0;0.0;0.0
ghd6;0;3;49;95.623;0.0;0.0;0.0
ghd6;0;3;50;92.661;0.0;0.0;0.0
ghd6;0;3;51;91.48;0.0;0.0;0.0
ghd6;0;3;52;96.862;0.0;0.0;0.0
ghd6;0;3;53;96.618;0.0;0.0;0.0
ghd6;0;3;54;101.603;0.0;0.0;0.0
ghd6;0;3;55;122.405;0.0;0.0;0.0
ghd6;0;3;56;128.387;0.0;0.0;0.0
ghd6;0;3;57;116.844;0.0;0.0;0.0
ghd6;0;3;58;116.552;0.0;0.0;0.0
ghd6;0;3;59;118.504;0.0;0.0;0.0
ghd6;0;3;60;116.63;0.0;0.0;0.0
ghd6;0;3;61;107.255;0.0;0.0;0.0
ghd6;0;3;62;98.941;0.0;0.0;0.0
ghd6;0;3;63;108.401;0.0;0.0;0.0
ghd6;0;3;64;109.148;0.0;0.0;0.0
ghd6;0;3;65;338.211;0.0;0.0;0.0
ghd6;0;3;66;340.884;0.0;0.0;0.0
ghd6;0;3;67;105.898;0.0;0.0;0.0
ghd6;0;3;68;0.0;0.0;0.0;0.0
ghd6;0;3;69;0.0;0.0;0.0;0.0
ghd6;0;3;70;0.0;0.0;0.0;0.0
ghd6;0;3;71;152.963;0.0;0.0;0.0
ghd6;0;3;72;161.332;0.0;0.0;0.0
ghd6;0;3;73;162.978;0.0;0.0;0.0
ghd6;0;3;74;170.193;0.0;0.0;0.0
ghd6;0;3;75;178.899;0.0;0.0;0.0
ghd6;0;3;76;180.089;0.0;0.0;0.0
ghd6;0;3;77;188.08;0.0;0.0;0.0
ghd6;0;3;78;354.261;0.0;0.0;0.0
ghd6;0;3;79;358.726;0.0;0.0;0.0
ghd6;0;3;80;358.726;0.0;0.0;0.0
ghd6;0;3;81;358.726;0.0;0.0;0.0
ghd6;0;3;82;359.619;0.0;0.0;0.0
ghd6;0;3;83;359.619;0.0;0.0;0.0
ghd6;0;3;84;356.047;0.0;0.0;0.0
ghd6;0;3;85;352.476;0.0;0.0;0.0
ghd6;0;3;86;357.833;0.0;0.0;0.0
ghd6;0;3;87;358.726;0.0;0.0;0.0
ghd6;0;3;88;363.193;0.0;0.0;0.0
ghd6;0;3;89;364.087;0.0;0.0;0.0
ghd6;0;3;90;368.558;0.0;0.0;0.0
ghd6;0;3;91;375.717;0.0;0.0;0.0
ghd6;0;3;92;380.195;0.0;0.0;0.0
ghd6;0;3;93;381.988;0.0;0.0;0.0
ghd6;0;3;94;385.574;0.0;0.0;0.0
ghd6;0;3;95;386.47;0.0;0.0;0.0
ghd6;0;3;96;388.264;0.0;0.0;0.0
ghd6;0;3;97;391.853;0.0;0.0;0.0
ghd6;0;3;98;574.024;0.0;0.0;0.0
ghd6;0;3;99;675.639;0.0;0.0;0.0
ghd6;0;3;100;672.047;0.0;0.0;0.0
ghd6;0;3;101;666.664;0.0;0.0;0.0
ghd6;0;3;102;663.078;0.0;0.0;0.0
ghd6;0;3;103;661.286;0.0;0.0;0.0
ghd6;0;3;104;655.016;0.0;0.0;0.0
ghd6;0;3;105;652.331;0.0;0.0;0.0
ghd6;0;3;106;661.286;0.0;0.0;0.0
ghd6;0;3;107;663.078;0.0;0.0;0.0
ghd6;0;3;108;666.664;0.0;0.0;0.0
ghd6;0;3;109;663.078;0.0;0.0;0.0
ghd6;0;3;110;661.286;0.0;0.0;0.0
ghd6;0;3;111;658.598;0.0;0.0;0.0
ghd6;0;3;112;656.807;0.0;0.0;0.0
ghd6;0;3;113;655.911;0.0;0.0;0.0
ghd6;0;3;114;655.911;0.0;0.0;0.0
ghd6;0;3;115;655.016;0.0;0.0;0.0
ghd6;0;3;116;652.331;0.0;0.0;0.0
ghd6;0;3;117;652.331;0.0;0.0;0.0
ghd6;0;3;118;651.436;0.0;0.0;0.0
ghd6;0;3;119;653.225;0.0;0.0;0.0
ghd6;0;3;120;653.225;0.0;0.0;0.0
ghd6;0;3;121;655.016;0.0;0.0;0.0
ghd6;0;3;122;660.389;0.0;0.0;0.0
ghd6;0;3;123;666.664;0.0;0.0;0.0
ghd6;0;3;124;673.843;0.0;0.0;0.0
ghd6;0;3;125;679.232;0.0;0.0;0.0
ghd6;0;3;126;678.333;0.0;0.0;0.0
ghd6;0;3;127;633.068;0.0;0.0;0.0
ghd6;0;3;128;546.142;0.0;0.0;0.0
ghd6;0;3;129;511.172;0.0;0.0;0.0
ghd6;0;3;130;414.598;0.0;0.0;0.0
ghd6;0;3;131;381.092;0.0;0.0;0.0
ghd6;0;3;132;379.3;0.0;0.0;0.0
ghd6;0;3;133;374.822;0.0;0.0;0.0
ghd6;0;3;134;375.717;0.0;0.0;0.0
ghd6;0;3;135;377.508;0.0;0.0;0.0
ghd6;0;3;136;375.717;0.0;0.0;0.0
ghd6;0;3;137;381.092;0.0;0.0;0.0
ghd6;0;3;138;382.884;0.0;0.0;0.0
ghd6;0;3;139;385.574;0.0;0.0;0.0
ghd6;0;3;140;390.059;0.0;0.0;0.0
ghd6;0;3;141;392.751;0.0;0.0;0.0
ghd6;0;3;142;395.445;0.0;0.0;0.0
ghd6;0;3;143;443.334;0.0;0.0;0.0
ghd6;0;3;144;592.853;0.0;0.0;0.0
ghd6;0;3;145;631.658;0.0;0.0;0.0
ghd6;0;3;146;629.041;0.0;0.0;0.0
ghd6;0;3;147;669.291;0.0;0.0;0.0
ghd6;0;3;148;672.167;0.0;0.0;0.0
ghd6;0;3;149;678.333;0.0;0.0;0.0
ghd6;0;3;150;675.639;0.0;0.0;0.0
ghd6;0;3;151;513.955;0.0;0.0;0.0
ghd6;0;3;152;429.628;0.0;0.0;0.0
ghd6;0;3;153;348.804;0.0;0.0;0.0
ghd6;0;3;154;331.286;0.0;0.0;0.0
ghd6;0;3;155;292.746;0.0;0.0;0.0
ghd6;0;3;156;274.464;0.0;0.0;0.0
ghd6;0;3;157;352.476;0.0;0.0;0.0
ghd6;0;3;158;163.715;0.0;0.0;0.0
ghd6;0;3;159;264.822;0.0;0.0;0.0
ghd6;0;3;160;260.433;0.0;0.0;0.0
ghd6;0;3;161;255.019;0.0;0.0;0.0
ghd6;0;3;162;352.476;0.0;0.0;0.0
ghd6;0;3;163;352.476;0.0;0.0;0.0
ghd6;0;3;164;348.907;0.0;0.0;0.0
ghd6;0;3;165;349.799;0.0;0.0;0.0
ghd6;0;3;166;350.692;0.0;0.0;0.0
ghd6;0;3;167;354.261;0.0;0.0;0.0
ghd6;5;0;0;0.0;0.0;0.0;0.0
ghd6;5;0;1;340.884;0.0;0.0;0.0
ghd6;5;0;2;47.676;0.0;0.0;0.0
ghd6;5;0;3;240.786;0.0;0.0;0.0
ghd6;5;0;4;247.937;0.0;0.0;0.0
ghd6;5;0;5;254.061;0.0;0.0;0.0
ghd6;5;0;6;271.215;0.0;0.0;0.0
ghd6;5;0;7;228.25;0.0;0.0;0.0
ghd6;5;0;8;207.083;0.0;0.0;0.0
ghd6;5;0;9;208.656;0.0;0.0;0.0
ghd6;5;0;10;179.438;0.0;0.0;0.0
ghd6;5;0;11;165.722;0.0;0.0;0.0
ghd6;5;0;12;143.033;0.0;0.0;0.0
ghd6;5;0;13;255.62;0.0;0.0;0.0
ghd6;5;0;14;0.0;0.0;0.0;0.0
ghd6;5;0;15;133.051;0.0;0.0;0.0
ghd6;5;0;16;124.675;0.0;0.0;0.0
ghd6;5;0;17;117.663;0.0;0.0;0.0
ghd6;5;0;18;321.307;0.0;0.0;0.0
ghd6;5;0;19;0.0;0.0;0.0;0.0
ghd6;5;0;20;136.208;0.0;0.0;0.0
ghd6;5;0;21;326.641;0.0;0.0;0.0
ghd6;5;0;22;331.979;0.0;0.0;0.0
ghd6;5;0;23;336.43;0.0;0.0;0.0
ghd6;5;0;24;0.0;0.0;0.0;0.0
ghd6;5;0;25;0.0;0.0;0.0;0.0
ghd6;5;0;26;242.166;0.0;0.0;0.0
ghd6;5;0;27;350.692;0.0;0.0;0.0
ghd6;5;0;28;351.584;0.0;0.0;0.0
ghd6;5;0;29;357.833;0.0;0.0;0.0
ghd6;5;0;30;21.635;0.0;0.0;0.0
ghd6;5;0;31;263.475;0.0;0.0;0.0
ghd6;5;0;32;238.362;0.0;0.0;0.0
ghd6;5;0;33;235.504;0.0;0.0;0.0
ghd6;5;0;34;204.739;0.0;0.0;0.0
ghd6;5;0;35;175.908;0.0;1.676;0.0
ghd6;5;0;36;176.525;0.0;0.0;0.0
ghd6;5;0;37;98.027;0.0;47.519;0.0
ghd6;5;0;38;64.195;0.0;68.216;0.0
ghd6;5;0;39;96.105;0.0;35.417;0.0
ghd6;5;0;40;317.752;0.0;0.0;0.0
ghd6;5;0;41;320.418;0.0;0.0;0.0
ghd6;5;0;42;320.418;0.0;0.0;0.0
ghd6;5;0;43;325.752;0.0;0.0;0.0
ghd6;5;0;44;330.199;0.0;0.0;0.0
ghd6;5;0;45;0.0;0.0;0.0;0.0
ghd6;5;0;46;36.658;0.0;0.0;0.0
ghd6;5;0;47;0.0;0.0;0.0;0.0
ghd6;5;0;48;0.0;0.0;0.0;0.0
ghd6;5;0;49;0.0;0.0;0.0;0.0
ghd6;5;0;50;0.0;0.0;0.0;0.0
ghd6;5;0;51;0.0;0.0;0.0;0.0
ghd6;5;0;52;0.0;0.0;0.0;0.0
ghd6;5;0;53;87.818;0.0;0.0;0.0
ghd6;5;0;54;92.908;0.0;0.0;0.0
ghd6;5;0;55;116.563;0.0;0.0;0.0
ghd6;5;0;56;113.743;0.0;0.0;0.0
ghd6;5;0;57;104.518;0.0;0.0;0.0
ghd6;5;0;58;95.608;0.0;0.001;0.0
ghd6;5;0;59;86.985;0.0;0.0;0.0
ghd6;5;0;60;240.059;0.0;0.0;0.0
ghd6;5;0;61;0.0;0.0;0.0;0.0
ghd6;5;0;62;0.0;0.0;0.0;0.0
ghd6;5;0;63;83.976;0.0;0.0;0.0
ghd6;5;0;64;63.066;0.0;2.146;0.0
ghd6;5;0;65;54.982;0.0;0.0;0.0
ghd6;5;0;66;63.973;0.0;0.0;0.0
ghd6;5;0;67;311.536;0.0;0.0;0.0
ghd6;5;0;68;294.687;0.0;0.0;0.0
ghd6;5;0;69;294.687;0.0;0.0;0.0
ghd6;5;0;70;299.117;0.0;0.0;0.0
ghd6;5;0;71;314.2;0.0;0.0;0.0
ghd6;5;0;72;0.0;0.0;0.0;0.0
ghd6;5;0;73;0.0;0.0;0.0;0.0
ghd6;5;0;74;0.0;0.0;0.0;0.0
ghd6;5;0;75;0.0;0.0;0.0;0.0
ghd6;5;0;76;0.0;0.0;0.0;0.0
ghd6;5;0;77;0.0;0.0;0.0;0.0
ghd6;5;0;78;0.0;0.0;0.0;0.0
ghd6;5;0;79;0.0;0.0;0.0;0.0
ghd6;5;0;80;0.0;0.0;0.0;0.0
ghd6;5;0;81;6.617;0.0;0.0;0.0
ghd6;5;0;82;160.939;0.0;0.0;0.0
ghd6;5;0;83;150.459;0.0;0.0;0.0
ghd6;5;0;84;295.552;0.0;0.0;0.0
ghd6;5;0;85;357.833;0.0;0.0;0.0
ghd6;5;0;86;358.726;0.0;0.0;0.0
ghd6;5;0;87;350.692;0.0;0.0;0.0
ghd6;5;0;88;350.692;0.0;0.0;0.0
ghd6;5;0;89;355.154;0.0;0.0;0.0
ghd6;5;0;90;361.406;0.0;0.0;0.0
ghd6;5;0;91;363.193;0.0;0.0;0.0
ghd6;5;0;92;364.981;0.0;0.0;0.0
ghd6;5;0;93;369.452;0.0;0.0;0.0
ghd6;5;0;94;370.347;0.0;0.0;0.0
ghd6;5;0;95;370.347;0.0;0.0;0.0
ghd6;5;0;96;373.031;0.0;0.0;0.0
ghd6;5;0;97;376.613;0.0;0.0;0.0
ghd6;5;0;98;378.404;0.0;0.0;0.0
ghd6;5;0;99;381.092;0.0;0.0;0.0
ghd6;5;0;100;381.092;0.0;0.0;0.0
ghd6;5;0;101;381.092;0.0;0.0;0.0
ghd6;5;0;102;379.3;0.0;0.0;0.0
ghd6;5;0;103;380.195;0.0;0.0;0.0
ghd6;5;0;104;377.508;0.0;0.0;0.0
ghd6;5;0;105;373.927;0.0;0.0;0.0
ghd6;5;0;106;370.347;0.0;0.0;0.0
ghd6;5;0;107;366.769;0.0;0.0;0.0
ghd6;5;0;108;363.193;0.0;0.0;0.0
ghd6;5;0;109;358.726;0.0;0.0;0.0
ghd6;5;0;110;352.476;0.0;0.0;0.0
ghd6;5;0;111;348.907;0.0;0.0;0.0
ghd6;5;0;112;349.799;0.0;0.0;0.0
ghd6;5;0;113;360.512;0.0;0.0;0.0
ghd6;5;0;114;364.087;0.0;0.0;0.0
ghd6;5;0;115;373.031;0.0;0.0;0.0
ghd6;5;0;116;380.195;0.0;0.0;0.0
ghd6;5;0;117;378.404;0.0;0.0;0.0
ghd6;5;0;118;380.195;0.0;0.0;0.0
ghd6;5;0;119;381.988;0.0;0.0;0.0
ghd6;5;0;120;383.78;0.0;0.0;0.0
ghd6;5;0;121;382.884;0.0;0.0;0.0
ghd6;5;0;122;381.988;0.0;0.0;0.0
ghd6;5;0;123;385.574;0.0;0.0;0.0
ghd6;5;0;124;385.574;0.0;0.0;0.0
ghd6;5;0;125;385.574;0.0;0.0;0.0
ghd6;5;0;126;383.78;0.0;0.0;0.0
ghd6;5;0;127;384.677;0.0;0.0;0.0
ghd6;5;0;128;353.584;0.0;0.0;0.0
ghd6;5;0;129;352.253;0.0;0.0;0.0
ghd6;5;0;130;319.21;0.0;0.0;0.0
ghd6;5;0;131;307.936;0.0;0.0;0.0
ghd6;5;0;132;307.848;0.0;0.0;0.0
ghd6;5;0;133;276.413;0.0;0.0;0.0
ghd6;5;0;134;260.414;0.0;0.0;0.0
ghd6;5;0;135;357.833;0.0;0.0;0.0
ghd6;5;0;136;359.619;0.0;0.0;0.0
ghd6;5;0;137;361.406;0.0;0.0;0.0
ghd6;5;0;138;369.452;0.0;0.0;0.0
ghd6;5;0;139;373.927;0.0;0.0;0.0
ghd6;5;0;140;378.404;0.0;0.0;0.0
ghd6;5;0;141;383.78;0.0;0.0;0.0
ghd6;5;0;142;144.31;0.0;0.0;0.0
ghd6;5;0;143;391.853;0.0;0.0;0.0
ghd6;5;0;144;391.853;0.0;0.0;0.0
ghd6;5;0;145;399.038;0.0;0.0;0.0
ghd6;5;0;146;398.139;0.0;0.0;0.0
ghd6;5;0;147;405.331;0.0;0.0;0.0
ghd6;5;0;148;408.03;0.0;0.0;0.0
ghd6;5;0;149;410.73;0.0;0.0;0.0
ghd6;5;0;150;417.936;0.0;0.0;0.0
ghd6;5;0;151;417.035;0.0;0.0;0.0
ghd6;5;0;152;416.134;0.0;0.0;0.0
ghd6;5;0;153;407.721;0.0;1.831;0.0
ghd6;5;0;154;325.926;0.0;32.613;0.0
ghd6;5;0;155;334.855;0.0;0.0;0.0
ghd6;5;0;156;284.387;0.0;30.442;0.0
ghd6;5;0;157;375.717;0.0;0.0;0.0
ghd6;5;0;158;381.092;0.0;0.0;0.0
ghd6;5;0;159;380.195;0.0;0.0;0.0
ghd6;5;0;160;390.956;0.0;0.0;0.0
ghd6;5;0;161;393.649;0.0;0.0;0.0
ghd6;5;0;162;393.649;0.0;0.0;0.0
ghd6;5;0;163;402.633;0.0;0.0;0.0
ghd6;5;0;164;407.13;0.0;0.0;0.0
ghd6;5;0;165;412.531;0.0;0.0;0.0
ghd6;5;0;166;407.977;0.0;0.0;0.0
ghd6;5;0;167;410.73;0.0;0.0;0.0
ghd6;5;1;0;0.0;0.0;0.0;0.0
ghd6;5;1;1;0.0;0.0;0.0;0.0
ghd6;5;1;2;0.0;0.0;0.0;0.0
ghd6;5;1;3;0.0;0.0;0.0;0.0
ghd6;5;1;4;0.0;0.0;0.0;0.0
ghd6;5;1;5;0.0;0.0;0.0;0.0
ghd6;5;1;6;0.0;0.0;0.0;0.0
ghd6;5;1;7;0.0;0.0;0.0;0.0
ghd6;5;1;8;0.0;0.0;0.0;0.0
ghd6;5;1;9;0.0;0.0;0.0;0.0
ghd6;5;1;10;0.0;0.0;0.0;0.0
ghd6;5;1;11;0.0;0.0;0.0;0.0
ghd6;5;1;12;0.0;0.0;0.0;0.0
ghd6;5;1;13;0.0;0.0;0.0;0.0
ghd6;5;1;14;0.0;0.0;0.0;0.0
ghd6;5;1;15;0.0;0.0;0.0;0.0
ghd6;5;1;16;0.0;0.0;0.0;0.0
ghd6;5;1;17;0.0;0.0;0.0;0.0
ghd6;5;1;18;55.17;0.0;0.0;0.0
ghd6;5;1;19;0.0;0.0;0.0;0.0
ghd6;5;1;20;0.0;0.0;0.0;0.0
ghd6;5;1;21;0.0;0.0;0.0;0.0
ghd6;5;1;22;0.0;0.0;0.0;0.0
ghd6;5;1;23;0.0;0.0;0.0;0.0
ghd6;5;1;24;5.507;0.0;0.0;0.0
ghd6;5;1;25;5.762;0.0;0.0;0.0
ghd6;5;1;26;5.634;0.0;0.0;0.0
ghd6;5;1;27;5.402;0.0;0.0;0.0
ghd6;5;1;28;6.928;0.0;0.0;0.0
ghd6;5;1;29;17.455;0.0;0.0;0.0
ghd6;5;1;30;0.0;0.0;0.0;0.0
ghd6;5;1;31;11.614;0.0;0.0;0.0
ghd6;5;1;32;0.0;0.0;9.401;0.0
ghd6;5;1;33;0.0;0.0;10.786;0.0
ghd6;5;1;34;0.0;0.0;12.955;0.0
ghd6;5;1;35;0.0;0.0;11.444;0.0
ghd6;5;1;36;0.0;0.0;11.09;0.0
ghd6;5;1;37;0.0;0.0;8.76;0.0
ghd6;5;1;38;0.0;0.0;9.83;0.0
ghd6;5;1;39;0.0;0.0;20.404;0.0
ghd6;5;1;40;0.0;0.0;0.0;0.0
ghd6;5;1;41;106.376;0.0;25.377;0.0
ghd6;5;1;42;0.0;0.0;0.0;0.0
ghd6;5;1;43;0.0;0.0;0.0;0.0
ghd6;5;1;44;0.0;0.0;0.0;0.0
ghd6;5;1;45;0.0;0.0;0.0;0.0
ghd6;5;1;46;0.0;0.0;0.0;0.0
ghd6;5;1;47;0.0;0.0;0.0;0.0
ghd6;5;1;48;0.0;0.0;0.0;0.0
ghd6;5;1;49;0.0;0.0;0.0;0.0
ghd6;5;1;50;0.0;0.0;0.0;0.0
ghd6;5;1;51;0.0;0.0;0.0;0.0
ghd6;5;1;52;0.0;0.0;0.0;0.0
ghd6;5;1;53;0.0;0.0;0.0;0.0
ghd6;5;1;54;0.0;0.0;0.0;0.0
ghd6;5;1;55;0.0;0.0;0.0;0.0
ghd6;5;1;56;0.0;0.0;0.0;0.0
ghd6;5;1;57;0.0;0.0;0.0;0.0
ghd6;5;1;58;0.0;0.0;8.678;0.0
ghd6;5;1;59;0.0;0.0;9.024;0.0
ghd6;5;1;60;0.0;0.0;8.226;0.0
ghd6;5;1;61;0.0;0.0;8.405;0.0
ghd6;5;1;62;0.0;0.0;7.722;0.0
ghd6;5;1;63;144.151;0.0;0.0;0.0
ghd6;5;1;64;0.0;0.0;0.0;0.0
ghd6;5;1;65;0.0;0.0;0.0;0.0
ghd6;5;1;66;0.0;0.0;0.0;0.0
ghd6;5;1;67;0.0;0.0;0.0;0.0
ghd6;5;1;68;0.0;0.0;0.0;0.0
ghd6;5;1;69;0.0;0.0;0.0;0.0
ghd6;5;1;70;0.0;0.0;0.0;0.0
ghd6;5;1;71;0.0;0.0;0.0;0.0
ghd6;5;1;72;0.0;0.0;0.0;0.0
ghd6;5;1;73;0.0;0.0;0.0;0.0
ghd6;5;1;74;0.0;0.0;0.0;0.0
ghd6;5;1;75;0.0;0.0;0.0;0.0
ghd6;5;1;76;0.0;0.0;0.0;0.0
ghd6;5;1;77;0.0;0.0;0.0;0.0
ghd6;5;1;78;0.0;0.0;0.0;0.0
ghd6;5;1;79;0.0;0.0;0.0;0.0
ghd6;5;1;80;0.0;0.0;0.0;0.0
ghd6;5;1;81;0.0;0.0;9.786;0.0
ghd6;5;1;82;0.0;0.0;7.789;0.0
ghd6;5;1;83;0.0;0.0;9.852;0.0
ghd6;5;1;84;0.0;0.0;9.292;0.0
ghd6;5;1;85;0.0;0.0;8.07;0.0
ghd6;5;1;86;0.0;0.0;7.897;0.0
ghd6;5;1;87;0.0;0.0;145.851;0.0
ghd6;5;1;88;0.0;0.0;0.0;0.0
ghd6;5;1;89;0.0;0.0;0.0;0.0
ghd6;5;1;90;0.0;0.0;0.0;0.0
ghd6;5;1;91;0.0;0.0;0.0;0.0
ghd6;5;1;92;0.0;0.0;0.0;0.0
ghd6;5;1;93;0.0;0.0;0.0;0.0
ghd6;5;1;94;0.0;0.0;0.0;0.0
ghd6;5;1;95;0.0;0.0;0.0;0.0
ghd6;5;1;96;0.0;0.0;0.0;0.0
ghd6;5;1;97;0.0;0.0;0.0;0.0
ghd6;5;1;98;0.0;0.0;0.0;0.0
ghd6;5;1;99;0.0;0.0;0.0;0.0
ghd6;5;1;100;0.0;0.0;0.0;0.0
ghd6;5;1;101;0.0;0.0;0.0;0.0
ghd6;5;1;102;0.0;0.0;0.0;0.0
ghd6;5;1;103;0.0;0.0;0.0;0.0
ghd6;5;1;104;0.0;0.0;0.0;0.0
ghd6;5;1;105;0.0;0.0;11.839;0.0
ghd6;5;1;106;0.0;0.0;15.752;0.0
ghd6;5;1;107;0.0;0.0;12.209;0.0
ghd6;5;1;108;0.0;0.0;12.104;0.0
ghd6;5;1;109;0.0;0.0;10.895;0.0
ghd6;5;1;110;0.0;0.0;9.648;0.0
ghd6;5;1;111;0.0;0.0;11.433;0.0
ghd6;5;1;112;0.0;0.0;10.331;0.0
ghd6;5;1;113;126.813;0.0;0.782;0.0
ghd6;5;1;114;0.0;0.0;0.0;0.0
ghd6;5;1;115;0.0;0.0;0.0;0.0
ghd6;5;1;116;0.0;0.0;0.0;0.0
ghd6;5;1;117;0.0;0.0;0.0;0.0
ghd6;5;1;118;0.0;0.0;0.0;0.0
ghd6;5;1;119;0.0;0.0;0.0;0.0
ghd6;5;1;120;0.0;0.0;0.0;0.0
ghd6;5;1;121;0.0;0.0;0.0;0.0
ghd6;5;1;122;0.0;0.0;0.0;0.0
ghd6;5;1;123;0.0;0.0;0.0;0.0
ghd6;5;1;124;0.0;0.0;0.0;0.0
ghd6;5;1;125;0.0;0.0;0.0;0.0
ghd6;5;1;126;0.0;0.0;0.0;0.0
ghd6;5;1;127;0.0;0.0;0.0;0.0
ghd6;5;1;128;0.0;0.0;0.0;0.0
ghd6;5;1;129;0.0;0.0;13.413;0.0
ghd6;5;1;130;0.0;0.0;13.573;0.0
ghd6;5;1;131;0.0;0.0;11.105;0.0
ghd6;5;1;132;0.0;0.0;11.991;0.0
ghd6;5;1;133;0.0;0.0;10.136;0.0
ghd6;5;1;134;0.0;0.0;10.216;0.0
ghd6;5;1;135;0.0;0.0;10.779;0.0
ghd6;5;1;136;0.0;0.0;9.418;0.0
ghd6;5;1;137;99.342;0.0;25.734;0.0
ghd6;5;1;138;0.0;0.0;0.0;0.0
ghd6;5;1;139;0.0;0.0;0.0;0.0
ghd6;5;1;140;0.0;0.0;0.0;0.0
ghd6;5;1;141;0.0;0.0;0.0;0.0
ghd6;5;1;142;0.0;0.0;0.0;0.0
ghd6;5;1;143;0.0;0.0;0.0;0.0
ghd6;5;1;144;0.0;0.0;0.0;0.0
ghd6;5;1;145;0.0;0.0;0.0;0.0
ghd6;5;1;146;0.0;0.0;0.0;0.0
ghd6;5;1;147;0.0;0.0;0.0;0.0
ghd6;5;1;148;0.0;0.0;0.0;0.0
ghd6;5;1;149;0.0;0.0;0.0;0.0
ghd6;5;1;150;0.0;0.0;0.0;0.0
ghd6;5;1;151;0.0;0.0;0.0;0.0
ghd6;5;1;152;0.0;0.0;0.0;0.0
ghd6;5;1;153;0.0;0.0;13.032;0.0
ghd6;5;1;154;0.0;0.0;13.274;0.0
ghd6;5;1;155;0.0;0.0;11.857;0.0
ghd6;5;1;156;0.0;0.0;13.021;0.0
ghd6;5;1;157;0.0;0.0;10.157;0.0
ghd6;5;1;158;0.0;0.0;10.651;0.0
ghd6;5;1;159;106.3;0.0;89.15;0.0
ghd6;5;1;160;0.0;0.0;0.0;0.0
ghd6;5;1;161;16.2;0.0;47.105;0.0
ghd6;5;1;162;0.0;0.0;0.0;0.0
ghd6;5;1;163;0.0;0.0;0.0;0.0
ghd6;5;1;164;0.0;0.0;0.0;0.0
ghd6;5;1;165;0.0;0.0;0.0;0.0
ghd6;5;1;166;0.0;0.0;0.0;0.0
ghd6;5;1;167;0.0;0.0;0.0;0.0
ghd6;5;2;0;328.42;0.0;0.0;0.0
ghd6;5;2;1;335.54;0.0;0.0;0.0
ghd6;5;2;2;335.301;0.0;0.0;0.0
ghd6;5;2;3;0.0;0.0;0.0;0.0
ghd6;5;2;4;0.0;0.0;0.0;0.0
ghd6;5;2;5;0.0;0.0;0.0;0.0
ghd6;5;2;6;0.0;0.0;0.0;0.0
ghd6;5;2;7;192.339;0.0;0.0;0.0
ghd6;5;2;8;156.671;0.0;2.524;0.0
ghd6;5;2;9;45.119;0.0;79.002;0.0
ghd6;5;2;10;0.0;0.0;94.673;0.0
ghd6;5;2;11;0.0;0.0;76.662;0.0
ghd6;5;2;12;0.0;0.0;55.257;0.0
ghd6;5;2;13;86.485;0.0;190.5;0.0
ghd6;5;2;14;226.206;0.0;48.127;0.0
ghd6;5;2;15;256.692;0.0;16.757;0.0
ghd6;5;2;16;257.522;0.0;15.928;0.0
ghd6;5;2;17;276.101;0.0;0.001;0.0
ghd6;5;2;18;282.292;0.0;0.0;0.0
ghd6;5;2;19;292.915;0.0;0.0;0.0
ghd6;5;2;20;0.0;0.0;0.0;0.0
ghd6;5;2;21;0.0;0.0;0.0;0.0
ghd6;5;2;22;0.0;0.0;0.0;0.0
ghd6;5;2;23;0.0;0.0;0.0;0.0
