Support_Year;Cluster;Timestep;Power_Demand_kW;PV;HP;EB;from_grid;to_grid;from_main_grid;to_main_grid;to_network
5;3;109;70.516;57.165;174.183;0;187.534;0;187.534;0;0
5;3;110;88.041;42.326;173.368;0;219.083;0;219.083;0;0
5;3;111;72.666;24.038;172.145;0;220.773;0;220.773;0;0
5;3;112;75.761;3.837;171.33;0;243.254;0;243.254;0;0
5;3;113;77.309;0;170.923;0;248.232;0;248.232;0;0
5;3;114;70.677;0;170.923;0;241.6;0;241.6;0;0
5;3;115;90.288;0;170.515;0;260.803;0;260.803;0;0
5;3;116;74.175;0;169.294;0;243.469;0;243.469;0;0
5;3;117;68.176;0;169.294;0;237.47;0;237.47;0;0
5;3;118;66.156;0;168.887;0;235.043;0;235.043;0;0
5;3;119;47.439;0;169.701;0;217.14;0;217.14;0;0
5;3;120;17.436;0;169.701;0;187.137;0;187.137;0;0
5;3;121;22.701;0;170.515;0;193.216;0;193.216;0;0
5;3;122;19.235;0;172.96;0;192.195;0;192.195;0;0
5;3;123;18.923;0;175.815;0;194.738;0;194.738;0;0
5;3;124;18.225;0;179.08;0;197.305;0;197.305;0;0
5;3;125;19.209;0;181.532;0;200.74;0;200.74;0;0
5;3;126;21.872;0;181.123;0;202.995;0;202.995;0;0
5;3;127;55.171;0;181.532;0;236.703;0;236.703;0;0
5;3;128;70.235;0;180.306;0;250.54;0;250.54;0;0
5;3;129;72.251;18.144;178.263;0;232.371;0;232.371;0;0
5;3;130;63.975;47.581;174.183;0;190.577;0;190.577;0;0
5;3;131;69.482;44.247;173.368;0;198.603;0;198.603;0;0
5;3;132;52.176;119.77;172.552;0;104.959;0;104.959;0;0
5;3;133;48.244;133.582;170.515;0;85.178;0;85.178;0;0
5;3;134;71.341;32.648;170.923;0;209.615;0;209.615;0;0
5;3;135;66.665;21.142;171.737;0;217.26;0;217.26;0;0
5;3;136;71.989;1.916;170.923;0;240.995;0;240.995;0;0
5;3;137;68.675;0;173.368;0;242.043;0;242.043;0;0
5;3;138;75.726;0;174.183;0;249.909;0;249.909;0;0
5;3;139;85.687;0;175.407;0;261.093;0;261.093;0;0
5;3;140;67.531;0;177.447;0;244.978;0;244.978;0;0
5;3;141;62.729;0;178.672;0;241.4;0;241.4;0;0
5;3;142;69.766;0;179.897;0;249.663;0;249.663;0;0
5;3;143;38.321;0;180.714;0;219.035;0;219.035;0;0
5;3;144;19.412;0;178.263;0;197.675;0;197.675;0;0
5;3;145;19.466;0;180.306;0;199.772;0;199.772;0;0
5;3;146;18.844;0;179.489;0;198.333;0;198.333;0;0
5;3;147;20.297;0;181.532;0;201.829;0;201.829;0;0
5;3;148;19.021;0;180.714;0;199.735;0;199.735;0;0
5;3;149;21.432;0;181.123;0;202.555;0;202.555;0;0
5;3;150;28.428;0;179.897;0;208.325;0;208.325;0;0
5;3;151;59.692;0;178.263;0;237.956;0;237.956;0;0
5;3;152;78.905;0;176.631;0;255.535;0;255.535;0;0
5;3;153;68.233;64.254;164.083;0;168.062;0;168.062;0;0
5;3;154;53.187;179.474;155.722;0;29.435;0;29.435;0;0
5;3;155;54.772;87.864;141.54;0;108.449;0;108.449;0;0
5;3;156;55.049;54.447;137.638;0;138.24;0;138.24;0;0
5;3;157;67.896;61.542;160.35;0;166.703;0;166.703;0;0
5;3;158;71.658;42.021;95.111;0;124.748;0;124.748;0;0
5;3;159;82.598;18.129;126.33;0;190.8;0;190.8;0;0
5;3;160;81.895;8.592;123.589;0;196.892;0;196.892;0;0
5;3;161;66.235;0;124.318;0;190.553;0;190.553;0;0
5;3;162;73.484;0;132.22;0;205.704;0;205.704;0;0
5;3;163;83.247;0;130.905;0;214.152;0;214.152;0;0
5;3;164;70.296;0;140.995;0;211.291;0;211.291;0;0
5;3;165;75.095;0;159.132;0;234.227;0;234.227;0;0
5;3;166;71.442;0;159.538;0;230.98;0;230.98;0;0
5;3;167;48.858;0;161.162;0;210.02;0;210.02;0;0
10;0;0;16.917;0;0;0;16.917;0;16.917;0;0
10;0;1;20.252;0;147.457;0;167.709;0;167.709;0;0
10;0;2;20.233;0;0;0;20.233;0;20.233;0;0
10;0;3;21.322;0;94.847;0;116.169;0;116.169;0;0
10;0;4;18.806;0;97.545;0;116.351;0;116.351;0;0
10;0;5;20.756;0;99.473;0;120.229;0;120.229;0;0
10;0;6;25.416;0;112.899;0;138.315;0;138.315;0;0
10;0;7;61.582;0;154.527;0;216.11;0;216.11;0;0
10;0;8;58.982;90.667;159.132;0;127.447;0;127.447;0;0
10;0;9;52.5;297.386;0;0;0;244.887;0;0;244.887
10;0;10;48.088;344.493;91.493;0;0;204.912;0;0;204.912
10;0;11;43.522;201.271;82.703;0;0;75.047;0;0;75.047
10;0;12;49.385;266.441;115.39;0;0;101.667;0;0;101.667
10;0;13;52;119.182;67.183;0;0;0;0;0;0
10;0;14;60.819;92.025;31.206;0;0;0;0;0;0
10;0;15;50.338;255.949;67.421;0;0;138.19;0;0;138.19
10;0;16;51.659;159.828;63.041;0;0;45.128;0;0;45.128
10;0;17;70.634;48.966;60.455;0;82.123;0;82.123;0;0
10;0;18;73.924;0.941;146.17;0;219.153;0;219.153;0;0
10;0;19;73.206;0;0;0;73.206;0;73.206;0;0
10;0;20;83.508;0;77.212;0;160.72;0;160.72;0;0
10;0;21;63.241;0;148.597;0;211.838;0;211.838;0;0
10;0;22;51.868;0;151.025;0;202.893;0;202.893;0;0
10;0;23;44.369;0;153.05;0;197.419;0;197.419;0;0
10;0;24;16.85;0;0;0;16.85;0;16.85;0;0
10;0;25;18.334;0;0;0;18.334;0;18.334;0;0
10;0;26;19.988;0;57.258;0;77.245;0;77.245;0;0
10;0;27;19.67;0;159.538;0;179.208;0;179.208;0;0
10;0;28;18.562;0;159.944;0;178.506;0;178.506;0;0
10;0;29;20.173;0;162.787;0;182.96;0;182.96;0;0
10;0;30;23.287;0;0;0;23.287;0;23.287;0;0
10;0;31;61.958;0;151.594;0;213.552;0;213.552;0;0
10;0;32;65.764;83.781;166.039;0;148.022;0;148.022;0;0
10;0;33;52.36;260.474;0;0;0;208.114;0;0;208.114
10;0;34;52.567;387.073;102.333;0;0;232.173;0;0;232.173
10;0;35;47.295;390.327;88.584;0;0;254.449;0;0;254.449
10;0;36;42.366;289.414;88.272;0;0;158.777;0;0;158.777
10;0;37;51.243;566.432;76.847;0;0;438.342;0;0;438.342
10;0;38;51.218;643.65;71.571;0;0;520.861;0;0;520.861
10;0;39;53.353;516.195;66.198;0;0;396.644;0;0;396.644
10;0;40;57.102;264.024;89.01;0;0;117.912;0;0;117.912
10;0;41;57.079;89.042;31.963;0;0;0;0;0;0
10;0;42;61.974;1.884;145.766;0;205.856;0;205.856;0;0
10;0;43;74.16;0;148.192;0;222.352;0;222.352;0;0
10;0;44;71.647;0;150.215;0;221.862;0;221.862;0;0
10;0;45;58.305;0;144.312;0;202.617;0;202.617;0;0
10;0;46;65.383;0;153.86;0;219.243;0;219.243;0;0
10;0;47;46.733;0;80.033;0;126.766;0;126.766;0;0
10;0;48;17.282;0;0;0;17.282;0;17.282;0;0
10;0;49;19.915;0;0;0;19.915;0;19.915;0;0
10;0;50;19.197;0;0;0;19.197;0;19.197;0;0
10;0;51;18.749;0;0;0;18.749;0;18.749;0;0
10;0;52;19.09;0;0;0;19.09;0;19.09;0;0
10;0;53;20.694;0;84.284;0;104.978;0;104.978;0;0
10;0;54;23.065;0;87.718;0;110.783;0;110.783;0;0
10;0;55;60.294;0;141.015;0;201.308;0;201.308;0;0
10;0;56;63.73;56.944;161.162;0;167.948;0;167.948;0;0
10;0;57;51.505;152.732;0;0;0;101.226;0;0;101.226
10;0;58;48.399;268.753;82.709;0;0;137.645;0;0;137.645
10;0;59;41.674;372.298;69.951;0;0;260.673;0;0;260.673
10;0;60;41.584;198.691;64.932;0;0;92.175;0;0;92.175
10;0;61;47.117;81.577;153.86;0;119.401;0;119.401;0;0
10;0;62;49.054;65.534;0;0;0;16.48;0;0;16.48
10;0;63;47.918;380.839;56.087;0;0;276.833;0;0;276.833
10;0;64;57.25;394.969;55.964;0;0;281.755;0;0;281.755
10;0;65;70.428;67.101;44.92;0;48.247;0;48.247;0;0
10;0;66;84.017;0.94;46.635;0;129.713;0;129.713;0;0
10;0;67;88.679;0;44.454;0;133.133;0;133.133;0;0
10;0;68;71.117;0;134.06;0;205.177;0;205.177;0;0
10;0;69;77.293;0;134.06;0;211.352;0;211.352;0;0
10;0;70;57.741;0;136.076;0;193.816;0;193.816;0;0
10;0;71;43.434;0;90.747;0;134.181;0;134.181;0;0
10;0;72;16.68;0;0;0;16.68;0;16.68;0;0
10;0;73;18.497;0;0;0;18.497;0;18.497;0;0
10;0;74;18.753;0;0;0;18.753;0;18.753;0;0
10;0;75;19.291;0;0;0;19.291;0;19.291;0;0
10;0;76;18.646;0;86.592;0;105.238;0;105.238;0;0
10;0;77;19.385;0;0;0;19.385;0;19.385;0;0
10;0;78;21.275;0;88.204;0;109.479;0;109.479;0;0
10;0;79;23.975;0;160.756;0;184.731;0;184.731;0;0
10;0;80;38.687;18.284;132;0;152.403;0;152.403;0;0
10;0;81;35.583;49.392;163.599;0;149.79;0;149.79;0;0
10;0;82;40.063;80.066;162.787;0;122.784;0;122.784;0;0
10;0;83;40.237;136.284;0;0;0;96.047;0;0;96.047
10;0;84;46.263;203.16;0;0;0;156.897;0;0;156.897
10;0;85;36.957;175.037;122.609;0;0;15.471;0;0;15.471
10;0;86;41.332;96.87;55.538;0;0;0;0;0;0
10;0;87;30.673;158.757;92.469;0;0;35.615;0;0;35.615
10;0;88;33.745;92.593;159.538;0;100.69;0;100.69;0;0
10;0;89;38.165;142.733;161.568;0;57;0;57;0;0
10;0;90;53.996;14.378;0;0;39.619;0;39.619;0;0
10;0;91;66.306;0;40.844;0;107.149;0;107.149;0;0
10;0;92;86.208;0;166.039;0;252.246;0;252.246;0;0
10;0;93;67.065;0;38.59;0;105.655;0;105.655;0;0
10;0;94;67.394;0;110.247;0;177.642;0;177.642;0;0
10;0;95;47.262;0;127.164;0;174.426;0;174.426;0;0
10;0;96;16.928;0;169.701;0;186.629;0;186.629;0;0
10;0;97;23.989;0;171.33;0;195.319;0;195.319;0;0
10;0;98;17.948;0;172.145;0;190.093;0;190.093;0;0
10;0;99;18.371;0;173.368;0;191.739;0;191.739;0;0
10;0;100;19.023;0;173.368;0;192.391;0;192.391;0;0
10;0;101;19.237;0;173.368;0;192.605;0;192.605;0;0
10;0;102;20.112;0;172.552;0;192.664;0;192.664;0;0
10;0;103;57.712;0;172.96;0;230.672;0;230.672;0;0
10;0;104;67.911;67.911;164.805;0;164.805;0;164.805;0;0
10;0;105;47.477;161.731;160.093;0;45.839;0;45.839;0;0
10;0;106;54.912;146.067;151.704;0;60.549;0;60.549;0;0
10;0;107;64.118;115.036;140.286;0;89.368;0;89.368;0;0
10;0;108;53.382;104.101;136.955;0;86.236;0;86.236;0;0
10;0;109;50.888;87.122;163.193;0;126.959;0;126.959;0;0
10;0;110;53.597;358.432;85.479;0;0;219.357;0;0;219.357
10;0;111;49.389;318.959;113.793;0;0;155.778;0;0;155.778
10;0;112;69.74;49.526;159.132;0;179.346;0;179.346;0;0
10;0;113;72.969;39.588;164.006;0;197.386;0;197.386;0;0
10;0;114;82.471;15.37;165.632;0;232.733;0;232.733;0;0
10;0;115;83.674;0;133.256;0;216.929;0;216.929;0;0
10;0;116;82.816;0;0;0;82.816;0;82.816;0;0
10;0;117;75.133;0;144.44;0;219.573;0;219.573;0;0
10;0;118;67.236;0;138.047;0;205.283;0;205.283;0;0
10;0;119;40.051;0;143.613;0;183.665;0;183.665;0;0
10;0;120;18.89;0;150.671;0;169.561;0;169.561;0;0
10;0;121;21.302;0;150.534;0;171.836;0;171.836;0;0
10;0;122;19.23;0;151.566;0;170.796;0;170.796;0;0
10;0;123;19.221;0;155.529;0;174.751;0;174.751;0;0
10;0;124;17.906;0;157.815;0;175.721;0;175.721;0;0
10;0;125;18.701;0;159.286;0;177.987;0;177.987;0;0
10;0;126;21.776;0;174.591;0;196.367;0;196.367;0;0
10;0;127;61.177;0;174.999;0;236.176;0;236.176;0;0
10;0;128;68.58;81.82;174.999;0;161.758;0;161.758;0;0
10;0;129;49.433;263.687;119.512;0;0;94.741;0;0;94.741
10;0;130;50.955;259.958;142.075;0;0;66.927;0;0;66.927
10;0;131;46.573;114.006;138.104;0;70.672;0;70.672;0;0
10;0;132;47.952;77.742;154.361;0;124.571;0;124.571;0;0
10;0;133;61.175;146.278;169.294;0;84.192;0;84.192;0;0
10;0;134;58.734;124.821;66.087;0;0;0;0;0;0
10;0;135;48.127;242.913;113.683;0;0;81.104;0;0;81.104
10;0;136;49.306;204.929;110.338;0;0;45.285;0;0;45.285
10;0;137;60.065;209.995;164.412;0;14.482;0;14.482;0;0
10;0;138;78.816;5.753;168.073;0;241.136;0;241.136;0;0
10;0;139;70.461;0;170.108;0;240.57;0;240.57;0;0
10;0;140;73.079;0;172.145;0;245.224;0;245.224;0;0
10;0;141;56.957;0;174.591;0;231.548;0;231.548;0;0
10;0;142;70.845;0;0;0;70.845;0;70.845;0;0
10;0;143;40.193;0;78.153;0;118.346;0;118.346;0;0
10;0;144;16.649;0;178.263;0;194.913;0;194.913;0;0
10;0;145;20.916;0;141.154;0;162.07;0;162.07;0;0
10;0;146;19.2;0;181.123;0;200.323;0;200.323;0;0
10;0;147;19.012;0;184.395;0;203.407;0;203.407;0;0
10;0;148;19.016;0;185.622;0;204.638;0;204.638;0;0
10;0;149;18.933;0;186.851;0;205.784;0;205.784;0;0
10;0;150;22.165;0;190.129;0;212.294;0;212.294;0;0
10;0;151;58.021;2.917;189.719;0;244.823;0;244.823;0;0
10;0;152;53.952;177.219;189.309;0;66.042;0;66.042;0;0
10;0;153;50.245;461.455;182.898;0;0;228.312;0;0;228.312
10;0;154;44.56;558.688;164.891;0;0;349.237;0;0;349.237
10;0;155;43.651;403.513;151.23;0;0;208.632;0;0;208.632
10;0;156;45.316;536.909;146.917;0;0;344.676;0;0;344.676
10;0;157;59.808;271.482;170.923;0;0;40.751;0;0;40.751
10;0;158;57.623;95.118;173.368;0;135.873;0;135.873;0;0
10;0;159;48.26;167.338;172.96;0;53.882;0;53.882;0;0
10;0;160;54.876;267.946;43.92;0;0;169.15;0;0;169.15
10;0;161;56.285;148.609;179.08;0;86.756;0;86.756;0;0
10;0;162;61.855;20.285;179.08;0;220.65;0;220.65;0;0
10;0;163;74.505;0;183.167;0;257.672;0;257.672;0;0
10;0;164;75.637;0;185.213;0;260.851;0;260.851;0;0
10;0;165;71.567;0;187.67;0;259.237;0;259.237;0;0
10;0;166;63.412;0;189.719;0;253.131;0;253.131;0;0
10;0;167;50.47;0;186.851;0;237.321;0;237.321;0;0
10;1;0;16.763;0;0;0;16.763;0;16.763;0;0
10;1;1;17.892;0;0;0;17.892;0;17.892;0;0
10;1;2;18.353;0;0;0;18.353;0;18.353;0;0
10;1;3;19.991;0;0;0;19.991;0;19.991;0;0
10;1;4;21.049;0;0;0;21.049;0;21.049;0;0
10;1;5;19.563;0;0;0;19.563;0;19.563;0;0
10;1;6;26.057;9.534;0;0;16.523;0;16.523;0;0
10;1;7;40.093;104.488;0;0;0;64.395;0;0;64.395
10;1;8;60.865;294.512;0;0;0;233.647;0;0;233.647
10;1;9;64.839;507.033;0;0;0;442.195;0;59.074;383.121
10;1;10;61.129;675.207;0;0;0;614.078;0;207.185;406.894
10;1;11;53.857;765.32;0;0;0;711.463;0;339.794;371.67
10;1;12;52.06;835.621;0;0;0;783.561;0;421.651;361.91
10;1;13;57.414;936.164;0;0;0;878.75;0;502.392;376.358
10;1;14;58.452;766.842;0;0;0;708.39;0;325.733;382.657
10;1;15;50.397;523.065;32.529;0;0;440.139;0;49.049;391.09
10;1;16;60.324;357.439;0;0;0;297.115;0;0;297.115
10;1;17;55.497;216.428;0;0;0;160.931;0;0;160.931
10;1;18;54.288;94.929;0;0;0;40.641;0;0;40.641
10;1;19;73.578;3.661;0;0;69.917;0;69.917;0;0
10;1;20;73.7;0;0;0;73.7;0;73.7;0;0
10;1;21;70.329;0;0;0;70.329;0;70.329;0;0
10;1;22;58.006;0;0;0;58.006;0;58.006;0;0
10;1;23;41.519;0;0;0;41.519;0;41.519;0;0
10;1;24;17.033;0;0;0;17.033;0;17.033;0;0
10;1;25;22.962;0;0;0;22.962;0;22.962;0;0
10;1;26;19.109;0;0;0;19.109;0;19.109;0;0
10;1;27;19.443;0;0;0;19.443;0;19.443;0;0
10;1;28;18.48;0;0;0;18.48;0;18.48;0;0
10;1;29;20.301;0;0;0;20.301;0;20.301;0;0
10;1;30;25.054;7.756;0;0;17.298;0;17.298;0;0
10;1;31;49.862;96.704;0;0;0;46.842;0;0;46.842
10;1;32;60.478;286.301;0;0;0;225.823;0;0;225.823
10;1;33;53.815;481.266;2.819;0;0;424.632;0;48.498;376.133
10;1;34;52.588;623.239;3.136;0;0;567.514;0;172.184;395.331
10;1;35;43.748;753.229;2.84;0;0;706.642;0;313.538;393.104
10;1;36;42.093;912.993;3.433;0;0;867.467;0;506.391;361.076
10;1;37;50.23;931.409;2.32;0;0;878.86;0;512.071;366.789
10;1;38;48.461;871.91;2.685;0;0;820.763;0;422.768;397.995
10;1;39;44.694;739.197;59.612;0;0;634.891;0;77.601;557.29
10;1;40;54.569;553.493;0;0;0;498.924;0;138.377;360.548
10;1;41;61.044;329.896;0;0;0;268.852;0;0;268.852
10;1;42;58.963;145.613;0;0;0;86.65;0;0;86.65
10;1;43;65.332;14.09;0;0;51.241;0;51.241;0;0
10;1;44;77.275;0;0;0;77.275;0;77.275;0;0
10;1;45;65.547;0;0;0;65.547;0;65.547;0;0
10;1;46;56.193;0;0;0;56.193;0;56.193;0;0
10;1;47;56.054;0;0;0;56.054;0;56.054;0;0
10;1;48;17.665;0;0;0;17.665;0;17.665;0;0
10;1;49;19.433;0;0;0;19.433;0;19.433;0;0
10;1;50;18.81;0;0;0;18.81;0;18.81;0;0
10;1;51;18.246;0;0;0;18.246;0;18.246;0;0
10;1;52;22.32;0;0;0;22.32;0;22.32;0;0
10;1;53;19.955;0;0;0;19.955;0;19.955;0;0
10;1;54;24.447;4.605;0;0;19.841;0;19.841;0;0
10;1;55;49.846;58.331;0;0;0;8.484;0;0;8.484
10;1;56;47.804;230.814;0;0;0;183.009;0;0;183.009
10;1;57;46.15;435.531;0;0;0;389.381;0;73.336;316.045
10;1;58;43.74;610.07;2.915;0;0;563.415;0;213.354;350.061
10;1;59;40.508;731.386;2.815;0;0;688.063;0;351.062;337
10;1;60;41.084;837.919;1.982;0;0;794.852;0;457.229;337.623
10;1;61;40.198;749.613;67.892;0;0;641.522;0;213.289;428.233
10;1;62;50.588;493.791;0;0;0;443.203;0;0;443.203
10;1;63;47.314;206.905;0;0;0;159.592;0;0;159.592
10;1;64;50.552;333.738;0;0;0;283.186;0;0;283.186
10;1;65;46.183;256.578;0;0;0;210.395;0;0;210.395
10;1;66;57.231;105.664;0;0;0;48.434;0;0;48.434
10;1;67;60.604;12.824;0;0;47.78;0;47.78;0;0
10;1;68;77.337;0;0;0;77.337;0;77.337;0;0
10;1;69;64.027;0;0;0;64.027;0;64.027;0;0
10;1;70;58.409;0;0;0;58.409;0;58.409;0;0
10;1;71;39.712;0;0;0;39.712;0;39.712;0;0
10;1;72;17.553;0;0;0;17.553;0;17.553;0;0
10;1;73;19.72;0;0;0;19.72;0;19.72;0;0
10;1;74;19.438;0;0;0;19.438;0;19.438;0;0
10;1;75;18.504;0;0;0;18.504;0;18.504;0;0
10;1;76;18.562;0;0;0;18.562;0;18.562;0;0
10;1;77;23.894;0;0;0;23.894;0;23.894;0;0
10;1;78;21.902;5.572;0;0;16.33;0;16.33;0;0
10;1;79;27.42;73.06;0;0;0;45.64;0;0;45.64
10;1;80;30.01;262.183;0;0;0;232.174;0;63.683;168.49
10;1;81;35.494;503.022;3.024;0;0;464.504;0;267.289;197.215
10;1;82;36.17;701.243;3.589;0;0;661.484;0;457.846;203.638
10;1;83;38.244;847.655;2.771;0;0;806.64;0;610.947;195.692
10;1;84;35.505;909.019;2.14;0;0;871.374;0;681.241;190.133
10;1;85;40.699;845.041;3.035;0;0;801.306;0;611.958;189.348
10;1;86;40.226;744.164;2.978;0;0;700.961;0;506.711;194.25
10;1;87;33.412;694.119;57.726;0;0;602.981;0;233.35;369.631
10;1;88;46.745;388.575;0;0;0;341.829;0;164.314;177.515
10;1;89;36.401;209.156;0;0;0;172.756;0;0;172.756
10;1;90;51.357;134.049;0;0;0;82.692;0;0;82.692
10;1;91;64.757;13.188;0;0;51.569;0;51.569;0;0
10;1;92;67.966;0;0;0;67.966;0;67.966;0;0
10;1;93;64.396;0;0;0;64.396;0;64.396;0;0
10;1;94;58.339;0;0;0;58.339;0;58.339;0;0
10;1;95;49.996;0;0;0;49.996;0;49.996;0;0
10;1;96;16.783;0;0;0;16.783;0;16.783;0;0
10;1;97;18.711;0;0;0;18.711;0;18.711;0;0
10;1;98;22.833;0;0;0;22.833;0;22.833;0;0
10;1;99;19.229;0;0;0;19.229;0;19.229;0;0
10;1;100;18.228;0;0;0;18.228;0;18.228;0;0
10;1;101;19.633;0;0;0;19.633;0;19.633;0;0
10;1;102;19.604;4.635;0;0;14.97;0;14.97;0;0
10;1;103;36.294;80.746;0;0;0;44.452;0;0;44.452
10;1;104;54.144;209.245;0;0;0;155.101;0;0;155.101
10;1;105;51.254;236.524;0;0;0;185.27;0;0;185.27
10;1;106;51.898;504.486;3.328;0;0;449.259;0;32.706;416.553
10;1;107;64.064;864.946;2.723;0;0;798.159;0;380.72;417.439
10;1;108;58.338;968.399;3.713;0;0;906.348;0;505.465;400.883
10;1;109;58.036;786.338;63.404;0;0;664.897;0;66.98;597.918
10;1;110;67.313;413.595;0;0;0;346.282;0;0;346.282
10;1;111;52.702;326.708;0;0;0;274.005;0;0;274.005
10;1;112;65.548;299.447;0;0;0;233.899;0;0;233.899
10;1;113;66.989;238.31;0;0;0;171.321;0;0;171.321
10;1;114;54.354;125.696;0;0;0;71.342;0;0;71.342
10;1;115;70.136;12.328;0;0;57.808;0;57.808;0;0
10;1;116;71.854;0;0;0;71.854;0;71.854;0;0
10;1;117;59.689;0;0;0;59.689;0;59.689;0;0
10;1;118;53.321;0;0;0;53.321;0;53.321;0;0
10;1;119;35.648;0;0;0;35.648;0;35.648;0;0
10;1;120;16.989;0;0;0;16.989;0;16.989;0;0
10;1;121;20.609;0;0;0;20.609;0;20.609;0;0
10;1;122;18.532;0;0;0;18.532;0;18.532;0;0
10;1;123;18.088;0;0;0;18.088;0;18.088;0;0
10;1;124;19.257;0;0;0;19.257;0;19.257;0;0
10;1;125;19.214;0;0;0;19.214;0;19.214;0;0
10;1;126;20.541;2.774;0;0;17.767;0;17.767;0;0
10;1;127;50.68;60.798;0;0;0;10.118;0;0;10.118
10;1;128;54.988;266.194;0;0;0;211.206;0;0;211.206
10;1;129;51.142;498.309;3.624;0;0;443.543;0;49.159;394.384
10;1;130;56.876;696.322;3.126;0;0;636.319;0;234.452;401.868
10;1;131;53.731;826.127;2.88;0;0;769.515;0;378.658;390.857
10;1;132;58.33;902.106;4.02;0;0;839.756;0;458.046;381.711
10;1;133;63.697;853.155;2.752;0;0;786.706;0;403.333;383.372
10;1;134;47.891;674.851;56.159;0;0;570.801;0;58.169;512.633
10;1;135;43.623;477.761;0;0;0;434.138;0;0;434.138
10;1;136;43.111;372.117;0;0;0;329.006;0;0;329.006
10;1;137;48.474;289.368;0;0;0;240.894;0;0;240.894
10;1;138;60.867;128.972;0;0;0;68.104;0;0;68.104
10;1;139;68.997;11.144;0;0;57.853;0;57.853;0;0
10;1;140;65.642;0;0;0;65.642;0;65.642;0;0
10;1;141;62.976;0;0;0;62.976;0;62.976;0;0
10;1;142;52.098;0;0;0;52.098;0;52.098;0;0
10;1;143;62.957;0;0;0;62.957;0;62.957;0;0
10;1;144;17.761;0;0;0;17.761;0;17.761;0;0
10;1;145;18.734;0;0;0;18.734;0;18.734;0;0
10;1;146;18.328;0;0;0;18.328;0;18.328;0;0
10;1;147;18.938;0;0;0;18.938;0;18.938;0;0
10;1;148;21.383;0;0;0;21.383;0;21.383;0;0
10;1;149;19.675;0;0;0;19.675;0;19.675;0;0
10;1;150;21.782;1.837;0;0;19.946;0;19.946;0;0
10;1;151;41.563;78.551;0;0;0;36.988;0;0;36.988
10;1;152;61.339;276.424;0;0;0;215.085;0;0;215.085
10;1;153;51.422;502.828;3.385;0;0;448.02;0;59.029;388.992
10;1;154;53.235;699.014;3.154;0;0;642.625;0;241.203;401.422
10;1;155;55.191;845.233;2.597;0;0;787.445;0;389.912;397.533
10;1;156;52.641;925.528;3.808;0;0;869.08;0;484.921;384.159
10;1;157;52.877;910.631;89.978;0;0;767.777;0;364.867;402.909
10;1;158;56.802;676.434;20.076;0;0;599.556;0;0;599.556
10;1;159;40.456;591.251;0;0;0;550.795;0;0;550.795
10;1;160;59.589;463.185;0;0;0;403.596;0;0;403.596
10;1;161;58.815;322.614;0;0;0;263.799;0;0;263.799
10;1;162;39.094;124.437;0;0;0;85.343;0;0;85.343
10;1;163;72.316;10.396;0;0;61.919;0;61.919;0;0
10;1;164;76.092;0;0;0;76.092;0;76.092;0;0
10;1;165;68.057;0;0;0;68.057;0;68.057;0;0
10;1;166;69.299;0;0;0;69.299;0;69.299;0;0
10;1;167;42.765;0;0;0;42.765;0;42.765;0;0
10;2;0;17.2;0;149.406;0;166.606;0;166.606;0;0
10;2;1;26.017;0;152.645;0;178.662;0;178.662;0;0
10;2;2;18.383;0;155.076;0;173.459;0;173.459;0;0
10;2;3;18.823;0;122.485;0;141.308;0;141.308;0;0
10;2;4;19.18;0;0;0;19.18;0;19.18;0;0
10;2;5;19.286;0;159.944;0;179.23;0;179.23;0;0
10;2;6;21.88;0;0;0;21.88;0;21.88;0;0
10;2;7;59.192;63.667;0;0;0;4.474;0;0;4.474
10;2;8;59.848;313.924;0;0;0;254.076;0;0;254.076
10;2;9;48.274;552.738;63.6;0;0;440.864;0;0;440.864
10;2;10;58.053;739.098;56.563;0;0;624.483;0;0;624.483
10;2;11;45.403;859.299;99.287;0;0;714.609;0;0;714.609
10;2;12;46.31;917.396;82.991;0;0;788.095;0;0;788.095
10;2;13;48.912;808.853;37.427;0;0;722.514;0;0;722.514
10;2;14;50.379;521.445;0;0;0;471.066;0;0;471.066
10;2;15;59.077;416.765;0;0;0;357.688;0;0;357.688
10;2;16;52.43;400.795;0;0;0;348.365;0;0;348.365
10;2;17;51.332;242.016;0;0;0;190.684;0;0;190.684
10;2;18;66.635;50.36;128.421;0;144.697;0;144.697;0;0
10;2;19;68.004;0;133.254;0;201.258;0;201.258;0;0
10;2;20;77.633;0;83.233;0;160.866;0;160.866;0;0
10;2;21;63.117;0;37.82;0;100.937;0;100.937;0;0
10;2;22;65.663;0;41.675;0;107.338;0;107.338;0;0
10;2;23;58.176;0;48.405;0;106.581;0;106.581;0;0
10;2;24;16.659;0;59.066;0;75.724;0;75.724;0;0
10;2;25;19.219;0;0;0;19.219;0;19.219;0;0
10;2;26;18.695;0;0;0;18.695;0;18.695;0;0
10;2;27;18.878;0;43.461;0;62.338;0;62.338;0;0
10;2;28;18.35;0;0;0;18.35;0;18.35;0;0
10;2;29;22.177;0;0;0;22.177;0;22.177;0;0
10;2;30;24.177;0;160.35;0;184.527;0;184.527;0;0
10;2;31;49.628;58.841;157.509;0;148.297;0;148.297;0;0
10;2;32;49.094;293.266;0;0;0;244.173;0;0;244.173
10;2;33;52.874;488.289;12.744;0;0;422.671;0;0;422.671
10;2;34;54.421;685.766;90.444;0;0;540.902;0;0;540.902
10;2;35;48.965;811.418;128.019;0;0;634.434;0;0;634.434
