Support_Year;Cluster;Timestep;Power_Demand_kW;HP;EB;from_grid;from_main_grid;from_network
5;2;82;34.556;45.669;0;80.225;80.225;0
5;2;83;34.717;33.815;0;68.532;0;68.532
5;2;84;40.988;24.757;0;65.745;0;65.745
5;2;85;41.93;20.242;0;62.171;62.171;0
5;2;86;45.02;133.531;0;178.551;178.551;0
5;2;87;40.136;53.073;0;93.21;93.21;0
5;2;88;42.167;0;0;42.167;42.167;0
5;2;89;57.259;0;0;57.259;57.259;0
5;2;90;66.474;0;0;66.474;66.474;0
5;2;91;67.656;0;0;67.656;67.656;0
5;2;92;64.423;141.258;0;205.681;205.681;0
5;2;93;57.014;39.189;0;96.202;96.202;0
5;2;94;60.145;0;0;60.145;60.145;0
5;2;95;47.478;64.249;0;111.727;111.727;0
5;2;96;7.501;0;0;7.501;7.501;0
5;2;97;15.296;0;0;15.296;15.296;0
5;2;98;12.636;76.211;0;88.847;88.847;0
5;2;99;10.551;151.583;0;162.134;162.134;0
5;2;100;11.627;91.695;0;103.322;103.322;0
5;2;101;12.258;0;0;12.258;12.258;0
5;2;102;13.607;98.628;0;112.236;112.236;0
5;2;103;26.092;99.602;0;125.694;125.694;0
5;2;104;53.555;88.05;0;141.604;141.604;0
5;2;105;50.594;82.275;0;132.87;132.87;0
5;2;106;44.584;74.969;0;119.554;119.554;0
5;2;107;58.143;66.053;0;124.196;124.196;0
5;2;108;52.433;66.439;0;118.872;118.872;0
5;2;109;51.001;111.017;0;162.018;162.018;0
5;2;110;40.867;0;0;40.867;40.867;0
5;2;111;45.585;56.614;0;102.199;102.199;0
5;2;112;66.327;56.13;0;122.456;122.456;0
5;2;113;55.227;57.637;0;112.864;112.864;0
5;2;114;64.504;67.157;0;131.661;131.661;0
5;2;115;66.554;69.938;0;136.492;136.492;0
5;2;116;73.221;71.677;0;144.898;144.898;0
5;2;117;57.18;73.661;0;130.841;130.841;0
5;2;118;59.132;66.522;0;125.653;125.653;0
5;2;119;40.448;153.737;0;194.186;194.186;0
5;2;120;7.595;0;0;7.595;7.595;0
5;2;121;18.158;157.187;0;175.345;175.345;0
5;2;122;9.93;3.62;0;13.55;13.55;0
5;2;123;9.335;88.438;0;97.773;97.773;0
5;2;124;10.967;89.953;0;100.92;100.92;0
5;2;125;10.207;91.568;0;101.774;101.774;0
5;2;126;14.902;103.8;0;118.702;118.702;0
5;2;127;42.363;98.829;0;141.191;141.191;0
5;2;128;70.163;86.803;0;156.966;156.966;0
5;2;129;42.861;85.051;0;127.912;127.912;0
5;2;130;43.256;80.638;0;123.894;123.894;0
5;2;131;38.949;69.622;0;108.572;108.572;0
5;2;132;38.307;64.294;0;102.601;102.601;0
5;2;133;42.104;52.895;0;94.998;94.998;0
5;2;134;33.506;142.547;0;176.054;176.054;0
5;2;135;43.9;109.172;0;153.072;153.072;0
5;2;136;54.745;0;0;54.745;54.745;0
5;2;137;59.686;0;0;59.686;59.686;0
5;2;138;63.869;0;0;63.869;63.869;0
5;2;139;80.088;150.291;0;230.379;230.379;0
5;2;140;69.934;42.076;0;112.01;112.01;0
5;2;141;76.027;0;0;76.027;76.027;0
5;2;142;68.105;136.095;0;204.2;204.2;0
5;2;143;47.912;0;0;47.912;47.912;0
5;2;144;7.647;77.431;0;85.079;85.079;0
5;2;145;13.672;79.499;0;93.171;93.171;0
5;2;146;11.865;83.102;0;94.967;94.967;0
5;2;147;11.974;84.185;0;96.159;96.159;0
5;2;148;11.906;86.393;0;98.3;98.3;0
5;2;149;9.567;87.143;0;96.71;96.71;0
5;2;150;12.561;101.331;0;113.893;113.893;0
5;2;151;41.604;100.528;0;142.132;142.132;0
5;2;152;41.789;88.556;0;130.345;130.345;0
5;2;153;42.487;83.801;0;126.287;126.287;0
5;2;154;54.325;78.728;0;133.053;133.053;0
5;2;155;33.577;75.026;0;108.603;108.603;0
5;2;156;34.464;69.506;0;103.97;103.97;0
5;2;157;55.549;54.593;0;110.142;110.142;0
5;2;158;41.817;48.122;0;89.939;89.939;0
5;2;159;33.948;44.995;0;78.943;78.943;0
5;2;160;51.937;42.052;0;93.989;93.989;0
5;2;161;57.195;42.438;0;99.633;99.633;0
5;2;162;58.601;52.815;0;111.416;111.416;0
5;2;163;60.929;55.568;0;116.497;116.497;0
5;2;164;61.957;54.474;0;116.431;116.431;0
5;2;165;59.089;56.863;0;115.952;115.952;0
5;2;166;72.45;61.073;0;133.523;133.523;0
5;2;167;58.116;144.697;0;202.813;202.813;0
5;3;0;7.579;46.008;0;53.587;53.587;0
5;3;1;11.212;188.38;0;199.592;199.592;0
5;3;2;10.726;187.074;0;197.8;197.8;0
5;3;3;10.932;187.509;0;198.442;198.442;0
5;3;4;10.832;187.944;0;198.777;198.777;0
5;3;5;10.444;190.992;0;201.437;201.437;0
5;3;6;15.587;190.992;0;206.58;206.58;0
5;3;7;44.539;190.557;0;235.096;235.096;0
5;3;8;63.188;189.25;0;252.438;252.438;0
5;3;9;44.433;187.074;0;231.507;231.507;0
5;3;10;44.425;178.601;0;223.026;223.026;0
5;3;11;33.123;170.048;0;203.171;203.171;0
5;3;12;34.894;166.573;0;201.468;201.468;0
5;3;13;34.511;151.083;0;185.594;0;185.594
5;3;14;37.502;169.717;0;207.219;0;207.219
5;3;15;31.261;168.852;0;200.113;74.126;125.987
5;3;16;53.609;171.016;0;224.625;224.625;0
5;3;17;63.292;145.951;0;209.243;209.243;0
5;3;18;58.519;176.216;0;234.735;234.735;0
5;3;19;72.949;0;0;72.949;72.949;0
5;3;20;64.755;105.473;0;170.228;170.228;0
5;3;21;75.362;159.098;0;234.46;234.46;0
5;3;22;66.368;184.9;0;251.268;251.268;0
5;3;23;56.032;186.639;0;242.671;242.671;0
5;3;24;7.603;188.38;0;195.982;195.982;0
5;3;25;15.261;138.87;0;154.131;154.131;0
5;3;26;11.789;190.992;0;202.781;202.781;0
5;3;27;10.03;190.992;0;201.022;201.022;0
5;3;28;11.52;191.864;0;203.383;203.383;0
5;3;29;12.886;192.299;0;205.186;205.186;0
5;3;30;12.437;191.864;0;204.301;204.301;0
5;3;31;40.818;193.607;0;234.425;234.425;0
5;3;32;52.951;191.428;0;244.379;244.379;0
5;3;33;48.473;189.25;0;237.723;237.723;0
5;3;34;42.6;182.543;0;225.142;225.142;0
5;3;35;31.125;172.581;0;203.706;203.706;0
5;3;36;40.573;170.489;0;211.061;68.158;142.903
5;3;37;38.86;162.835;0;201.695;201.695;0
5;3;38;50.671;161.778;0;212.449;212.449;0
5;3;39;48.686;165.331;0;214.017;214.017;0
5;3;40;64.554;162.332;0;226.886;226.886;0
5;3;41;66.666;165.821;0;232.487;232.487;0
5;3;42;66.99;178.493;0;245.483;245.483;0
5;3;43;68.016;178.401;0;246.417;246.417;0
5;3;44;72.645;176.129;0;248.773;248.773;0
5;3;45;56.383;175.158;0;231.541;231.541;0
5;3;46;62.256;161.202;0;223.458;223.458;0
5;3;47;29.609;159.129;0;188.738;188.738;0
5;3;48;7.592;128.841;0;136.433;136.433;0
5;3;49;9.373;122.09;0;131.463;131.463;0
5;3;50;11.162;117.248;0;128.41;128.41;0
5;3;51;11.337;113.86;0;125.198;125.198;0
5;3;52;11.935;113.325;0;125.26;125.26;0
5;3;53;10.746;113.887;0;124.633;124.633;0
5;3;54;15.579;113.164;0;128.743;128.743;0
5;3;55;36.311;139.84;0;176.151;176.151;0
5;3;56;61.286;140.437;0;201.723;201.723;0
5;3;57;36.367;120.958;0;157.324;157.324;0
5;3;58;40.598;123.079;0;163.677;163.677;0
5;3;59;38.029;119.608;0;157.637;157.637;0
5;3;60;33.088;112.985;0;146.072;146.072;0
5;3;61;44.055;104.637;0;148.693;148.693;0
5;3;62;34.741;99.324;0;134.064;134.064;0
5;3;63;37.042;106.824;0;143.866;143.866;0
5;3;64;56.147;102.925;0;159.072;159.072;0
5;3;65;53.098;164.095;0;217.193;217.193;0
5;3;66;63.775;165.391;0;229.167;229.167;0
5;3;67;59.221;149.736;0;208.957;208.957;0
5;3;68;60.661;113.697;0;174.358;174.358;0
5;3;69;79.863;0;0;79.863;79.863;0
5;3;70;56.541;45.489;0;102.03;102.03;0
5;3;71;44.756;114.947;0;159.703;159.703;0
5;3;72;9.427;118.822;0;128.249;128.249;0
5;3;73;15.975;119.54;0;135.515;135.515;0
5;3;74;10.133;122.302;0;132.435;132.435;0
5;3;75;14.928;126.528;0;141.456;141.456;0
5;3;76;12.168;125.587;0;137.755;137.755;0
5;3;77;13.194;127.076;0;140.271;140.271;0
5;3;78;16.027;171.882;0;187.909;187.909;0
5;3;79;22.548;110.015;0;132.564;132.564;0
5;3;80;23.957;161.084;0;185.041;185.041;0
5;3;81;37.989;135.723;0;173.713;173.713;0
5;3;82;54.446;135.806;0;190.252;190.252;0
5;3;83;46.28;135.627;0;181.907;181.907;0
5;3;84;50.138;128.679;0;178.817;178.817;0
5;3;85;46.23;171.016;0;217.246;217.246;0
5;3;86;41.449;76.663;0;118.112;0;118.112
5;3;87;35.946;174.048;0;209.994;209.994;0
5;3;88;42.154;176.216;0;218.37;218.37;0
5;3;89;60.9;176.649;0;237.55;237.55;0
5;3;90;52.329;178.818;0;231.148;231.148;0
5;3;91;65.574;157.512;0;223.087;223.087;0
5;3;92;63.903;79.329;0;143.232;143.232;0
5;3;93;61.103;185.334;0;246.437;246.437;0
5;3;94;53.334;187.074;0;240.409;240.409;0
5;3;95;42.886;187.509;0;230.395;230.395;0
5;3;96;9.606;188.38;0;197.986;197.986;0
5;3;97;15.711;190.121;0;205.832;205.832;0
5;3;98;11.5;190.557;0;202.057;202.057;0
5;3;99;12.656;191.864;0;204.52;204.52;0
5;3;100;11.85;190.121;0;201.971;201.971;0
5;3;101;10.246;187.509;0;197.755;197.755;0
5;3;102;10.837;185.769;0;196.606;196.606;0
5;3;103;30.825;184.9;0;215.724;215.724;0
5;3;104;48.789;181.858;0;230.646;230.646;0
5;3;105;54.755;180.555;0;235.31;235.31;0
5;3;106;65.127;184.9;0;250.026;250.026;0
5;3;107;53.306;185.769;0;239.075;239.075;0
5;3;108;55.034;187.509;0;242.543;242.543;0
5;3;109;49.094;185.769;0;234.863;234.863;0
5;3;110;50.642;184.9;0;235.541;235.541;0
5;3;111;52.908;183.596;0;236.504;236.504;0
5;3;112;67.914;182.726;0;250.641;250.641;0
5;3;113;66.175;182.292;0;248.467;248.467;0
5;3;114;74.718;182.292;0;257.01;257.01;0
5;3;115;72.281;181.858;0;254.138;254.138;0
5;3;116;56.428;180.555;0;236.982;236.982;0
5;3;117;72.386;180.555;0;252.941;252.941;0
5;3;118;55.032;180.121;0;235.152;235.152;0
5;3;119;38.818;180.989;0;219.807;219.807;0
5;3;120;7.797;180.989;0;188.786;188.786;0
5;3;121;15.431;181.858;0;197.289;197.289;0
5;3;122;12.136;184.465;0;196.601;196.601;0
5;3;123;10.901;187.509;0;198.41;198.41;0
5;3;124;10.221;190.992;0;201.214;201.214;0
5;3;125;9.908;193.607;0;203.515;203.515;0
5;3;126;19.36;193.171;0;212.531;212.531;0
5;3;127;50.993;193.607;0;244.6;244.6;0
5;3;128;49.31;192.299;0;241.609;241.609;0
5;3;129;54.176;190.121;0;244.297;244.297;0
5;3;130;52.342;185.769;0;238.112;238.112;0
5;3;131;52.162;184.9;0;237.061;237.061;0
5;3;132;39.571;184.03;0;223.601;223.601;0
5;3;133;33.374;181.858;0;215.232;215.232;0
5;3;134;53.047;182.292;0;235.339;235.339;0
5;3;135;45.616;183.161;0;228.777;228.777;0
5;3;136;58.246;182.292;0;240.538;240.538;0
5;3;137;67.042;184.9;0;251.941;251.941;0
5;3;138;71.41;185.769;0;257.179;257.179;0
5;3;139;84.527;187.074;0;271.601;271.601;0
5;3;140;65.016;189.25;0;254.266;254.266;0
5;3;141;72.349;190.557;0;262.905;262.905;0
5;3;142;71.248;191.864;0;263.112;263.112;0
5;3;143;45.913;192.735;0;238.648;238.648;0
5;3;144;7.571;190.121;0;197.692;197.692;0
5;3;145;11.523;192.299;0;203.822;203.822;0
5;3;146;10.216;191.428;0;201.644;201.644;0
5;3;147;11.08;193.607;0;204.687;204.687;0
5;3;148;10.368;192.735;0;203.103;203.103;0
5;3;149;12.995;193.171;0;206.166;206.166;0
5;3;150;19.367;191.864;0;211.23;211.23;0
5;3;151;36.418;190.121;0;226.539;226.539;0
5;3;152;57.261;188.38;0;245.64;245.64;0
5;3;153;37.604;179.981;0;217.585;217.585;0
5;3;154;36.675;168.636;0;205.311;205.311;0
5;3;155;38.001;154.625;0;192.626;192.626;0
5;3;156;35.608;154.628;0;190.236;190.236;0
5;3;157;44.595;171.016;0;215.61;215.61;0
5;3;158;46.677;111.302;0;157.978;157.978;0
5;3;159;49.593;139.744;0;189.337;189.337;0
5;3;160;50.3;135.826;0;186.125;186.125;0
5;3;161;72.999;133.522;0;206.521;206.521;0
5;3;162;65.064;141.6;0;206.664;206.664;0
5;3;163;77.706;144.308;0;222.013;222.013;0
5;3;164;56.71;156.687;0;213.397;213.397;0
5;3;165;67.467;169.717;0;237.185;237.185;0
5;3;166;66.572;170.15;0;236.722;236.722;0
5;3;167;52.827;171.882;0;224.709;224.709;0
10;0;0;7.517;138.25;0;145.767;145.767;0
10;0;1;11.379;177.083;0;188.462;188.462;0
10;0;2;9.868;0;0;9.868;9.868;0
10;0;3;11.078;67.457;0;78.535;78.535;0
10;0;4;9.938;140.132;0;150.069;150.069;0
10;0;5;11.585;140.672;0;152.257;152.257;0
10;0;6;14.102;153.793;0;167.895;167.895;0
10;0;7;40.204;149.948;0;190.152;190.152;0
10;0;8;47.539;123.506;0;171.045;171.045;0
10;0;9;54.194;107.161;0;161.356;0;161.356
10;0;10;42.962;92.15;0;135.112;135.112;0
10;0;11;45.184;81.463;0;126.647;126.647;0
10;0;12;40.766;80.483;0;121.249;19.583;101.667
10;0;13;41.214;68.939;0;110.153;110.153;0
10;0;14;51.127;147.278;0;198.405;198.405;0
10;0;15;44.797;61.381;0;106.179;0;106.179
10;0;16;36.948;152.876;0;189.824;144.696;45.128
10;0;17;56.5;0;0;56.5;56.5;0
10;0;18;61.23;147.478;0;208.708;208.708;0
10;0;19;65.85;7.779;0;73.629;73.629;0
10;0;20;74.226;159.344;0;233.57;233.57;0
10;0;21;67.551;91.834;0;159.385;159.385;0
10;0;22;58.444;99.893;0;158.337;158.337;0
10;0;23;36.401;0;0;36.401;36.401;0
10;0;24;10.609;29.865;0;40.473;40.473;0
10;0;25;16.714;121.477;0;138.191;138.191;0
10;0;26;10.663;127.93;0;138.594;138.594;0
10;0;27;13.393;133.225;0;146.618;146.618;0
10;0;28;11.987;136.211;0;148.198;148.198;0
10;0;29;12.536;182.292;0;194.828;194.828;0
10;0;30;14.913;121.579;0;136.492;136.492;0
10;0;31;39.081;165.25;0;204.331;204.331;0
10;0;32;52.147;149.342;0;201.489;201.489;0
10;0;33;41.641;145.7;0;187.341;0;187.341
10;0;34;41.026;137.814;0;178.84;178.84;0
10;0;35;42.819;131.184;0;174.003;174.003;0
10;0;36;36.35;176.649;0;212.999;212.999;0
10;0;37;36.258;77.08;0;113.337;113.337;0
10;0;38;40.791;121.081;0;161.871;0;161.871
10;0;39;39.624;118.994;0;158.618;158.618;0
10;0;40;49.319;110.563;0;159.881;159.881;0
10;0;41;69.363;108.506;0;177.869;177.869;0
10;0;42;68.634;117.708;0;186.342;186.342;0
10;0;43;62.441;120.883;0;183.323;183.323;0
10;0;44;69.565;123.555;0;193.12;193.12;0
10;0;45;64.971;126.073;0;191.044;191.044;0
10;0;46;57.751;115.703;0;173.455;173.455;0
10;0;47;43.727;119.177;0;162.904;162.904;0
10;0;48;7.468;102.505;0;109.973;109.973;0
10;0;49;16.295;101.181;0;117.476;117.476;0
10;0;50;10.864;102.866;0;113.73;113.73;0
10;0;51;11.124;106.036;0;117.16;117.16;0
10;0;52;10.315;106.71;0;117.025;117.025;0
10;0;53;10.344;108.937;0;119.281;119.281;0
10;0;54;15.445;108.275;0;123.72;123.72;0
10;0;55;37.393;132.999;0;170.392;170.392;0
10;0;56;56.98;135.686;0;192.667;192.667;0
10;0;57;40.807;107.602;0;148.409;148.409;0
10;0;58;34.227;99.732;0;133.958;133.958;0
10;0;59;41.779;86.372;0;128.151;128.151;0
10;0;60;34.197;76.349;0;110.546;110.546;0
10;0;61;33.038;70.366;0;103.404;103.404;0
10;0;62;31.473;68.239;0;99.712;99.712;0
10;0;63;34.865;68.202;0;103.067;103.067;0
10;0;64;43.574;60.018;0;103.592;103.592;0
10;0;65;53.732;45.908;0;99.64;99.64;0
10;0;66;71.304;44.246;0;115.55;115.55;0
10;0;67;68.38;150.722;0;219.102;219.102;0
10;0;68;58.499;14.624;0;73.123;73.123;0
10;0;69;58.384;0;0;58.384;58.384;0
10;0;70;54.71;64.044;0;118.755;118.755;0
10;0;71;44.604;59.598;0;104.202;104.202;0
10;0;72;9.464;134.196;0;143.661;143.661;0
10;0;73;17.397;0;0;17.397;17.397;0
10;0;74;10.088;72.729;0;82.816;82.816;0
10;0;75;13.156;73.775;0;86.932;86.932;0
10;0;76;9.67;73.06;0;82.73;82.73;0
10;0;77;10.998;74.07;0;85.068;85.068;0
10;0;78;13.687;74.462;0;88.149;88.149;0
10;0;79;19.268;98.775;0;118.043;118.043;0
10;0;80;31.519;97.31;0;128.829;128.829;0
10;0;81;40.9;72.788;0;113.687;113.687;0
10;0;82;40.048;68.884;0;108.931;108.931;0
10;0;83;31.018;64.699;0;95.717;95.717;0
10;0;84;45.193;59.806;0;104.998;104.998;0
10;0;85;46.381;56.041;0;102.421;102.421;0
10;0;86;44.329;54.233;0;98.562;98.562;0
10;0;87;38.333;61.223;0;99.557;99.557;0
10;0;88;35.432;148.139;0;183.571;183.571;0
10;0;89;52.118;125.072;0;177.19;177.19;0
10;0;90;44.815;0;0;44.815;44.815;0
10;0;91;57.549;131.294;0;188.844;188.844;0
10;0;92;58.98;0;0;58.98;58.98;0
10;0;93;57.961;164.527;0;222.488;222.488;0
10;0;94;50.693;0;0;50.693;50.693;0
10;0;95;42.858;169.284;0;212.142;212.142;0
10;0;96;8.906;135.841;0;144.747;144.747;0
10;0;97;12.682;132.273;0;144.955;144.955;0
10;0;98;10.196;139.923;0;150.119;150.119;0
10;0;99;12.277;0;0;12.277;12.277;0
10;0;100;10.38;94.239;0;104.619;104.619;0
10;0;101;10.48;153.151;0;163.631;163.631;0
10;0;102;14.922;166.656;0;181.578;181.578;0
10;0;103;31.963;168.558;0;200.521;200.521;0
10;0;104;44.178;151.513;0;195.691;195.691;0
10;0;105;54.345;147.008;0;201.352;201.352;0
10;0;106;36.643;137.076;0;173.719;173.719;0
10;0;107;55.274;126.76;0;182.034;182.034;0
10;0;108;44.311;129.761;0;174.072;174.072;0
10;0;109;51.547;120.353;0;171.9;171.9;0
10;0;110;51.054;114.263;0;165.317;165.317;0
10;0;111;37.317;112.053;0;149.369;0;149.369
10;0;112;56.809;103.976;0;160.785;160.785;0
10;0;113;55.669;97.758;0;153.427;153.427;0
10;0;114;57.854;121.346;0;179.2;179.2;0
10;0;115;73.154;171.016;0;244.17;244.17;0
10;0;116;70.035;171.449;0;241.484;241.484;0
10;0;117;60.076;172.748;0;232.824;232.824;0
10;0;118;54.319;118.09;0;172.409;172.409;0
10;0;119;49.111;126.186;0;175.297;175.297;0
10;0;120;7.503;0;0;7.503;7.503;0
10;0;121;14.812;80.67;0;95.482;95.482;0
10;0;122;9.114;152.027;0;161.142;161.142;0
10;0;123;10.877;151.447;0;162.323;162.323;0
10;0;124;10.342;151.472;0;161.814;161.814;0
10;0;125;13.941;156.599;0;170.541;170.541;0
10;0;126;16.188;173.757;0;189.944;189.944;0
10;0;127;45.666;170.774;0;216.44;216.44;0
10;0;128;45.98;155.971;0;201.951;201.951;0
10;0;129;37.821;156.2;0;194.021;99.279;94.741
10;0;130;31.813;145.959;0;177.772;177.772;0
10;0;131;49.643;131.4;0;181.043;181.043;0
10;0;132;37.509;128.679;0;166.188;166.188;0
10;0;133;41.355;112.72;0;154.076;154.076;0
10;0;134;34.807;167.554;0;202.361;202.361;0
10;0;135;37.213;169.284;0;206.497;206.497;0
10;0;136;50.533;171.016;0;221.549;176.264;45.285
10;0;137;62.195;0;0;62.195;62.195;0
10;0;138;68.357;43.11;0;111.467;111.467;0
10;0;139;69.376;169.19;0;238.566;238.566;0
10;0;140;61.469;174.915;0;236.384;236.384;0
10;0;141;72.686;176.216;0;248.902;248.902;0
10;0;142;79.503;176.216;0;255.718;255.718;0
10;0;143;45.156;86.634;0;131.789;131.789;0
10;0;144;7.598;0;0;7.598;7.598;0
10;0;145;15.043;155.854;0;170.897;170.897;0
10;0;146;10.458;160.59;0;171.048;171.048;0
10;0;147;10.727;162.767;0;173.494;173.494;0
10;0;148;9.742;167.175;0;176.916;176.916;0
10;0;149;12.564;170.526;0;183.09;183.09;0
10;0;150;13.707;182.944;0;196.651;196.651;0
10;0;151;37.354;181.318;0;218.672;218.672;0
10;0;152;54.22;162.006;0;216.226;216.226;0
10;0;153;46.15;160.745;0;206.895;0;206.895
10;0;154;37.958;156.01;0;193.968;193.968;0
10;0;155;36.354;145.269;0;181.624;181.624;0
10;0;156;38.293;137.272;0;175.565;0;175.565
10;0;157;31.552;119.097;0;150.649;109.898;40.751
10;0;158;33.154;108.829;0;141.982;141.982;0
10;0;159;45.021;101.352;0;146.372;146.372;0
10;0;160;43.944;166.256;0;210.201;210.201;0
10;0;161;48.848;19.068;0;67.916;67.916;0
10;0;162;52.209;167.986;0;220.195;220.195;0
10;0;163;54.607;170.372;0;224.98;224.98;0
10;0;164;62.927;172.748;0;235.675;235.675;0
10;0;165;55.353;62.298;0;117.651;117.651;0
10;0;166;61.078;178.384;0;239.463;239.463;0
10;0;167;38;50.657;0;88.657;88.657;0
10;1;0;7.529;0;0;7.529;7.529;0
10;1;1;12.166;0;0;12.166;12.166;0
10;1;2;9.759;0;0;9.759;9.759;0
10;1;3;12.531;0;0;12.531;12.531;0
10;1;4;11.731;0;0;11.731;11.731;0
10;1;5;11.157;0;0;11.157;11.157;0
10;1;6;17.907;0;0;17.907;17.907;0
10;1;7;35.569;0;0;35.569;0;35.569
10;1;8;43.38;0;0;43.38;0;43.38
10;1;9;47.579;0;0;47.579;0;47.579
10;1;10;56.187;0;0;56.187;0;56.187
10;1;11;39.313;0;0;39.313;0;39.313
10;1;12;43.482;0;0;43.482;0;43.482
10;1;13;47.751;0;0;47.751;0;47.751
10;1;14;41.271;0;0;41.271;0;41.271
10;1;15;39.599;30.76;0;70.359;0;70.359
10;1;16;43.974;0;0;43.974;0;43.974
10;1;17;47.748;0;0;47.748;0;47.748
10;1;18;65.792;0;0;65.792;25.151;40.641
10;1;19;68.97;0;0;68.97;68.97;0
10;1;20;69.913;0;0;69.913;69.913;0
10;1;21;65.959;0;0;65.959;65.959;0
10;1;22;63.839;0;0;63.839;63.839;0
10;1;23;48.306;0;0;48.306;48.306;0
10;1;24;7.535;0;0;7.535;7.535;0
10;1;25;8.984;0;0;8.984;8.984;0
10;1;26;10.941;0;0;10.941;10.941;0
10;1;27;9.861;0;0;9.861;9.861;0
10;1;28;10.643;0;0;10.643;10.643;0
10;1;29;10.714;0;0;10.714;10.714;0
10;1;30;15.305;0;0;15.305;15.305;0
10;1;31;38.537;0;0;38.537;0;38.537
10;1;32;41.644;0;0;41.644;0;41.644
10;1;33;39.474;2.592;0;42.066;0;42.066
10;1;34;36.96;3.224;0;40.183;0;40.183
10;1;35;36.808;2.424;0;39.233;0;39.233
10;1;36;31.519;4.05;0;35.569;0;35.569
10;1;37;36.281;1.977;0;38.258;0;38.258
10;1;38;33.667;2.07;0;35.737;0;35.737
10;1;39;36.354;61.177;0;97.532;0;97.532
10;1;40;48.577;0;0;48.577;0;48.577
10;1;41;47.922;0;0;47.922;0;47.922
10;1;42;43.446;0;0;43.446;0;43.446
10;1;43;73.201;0;0;73.201;73.201;0
10;1;44;65.368;0;0;65.368;65.368;0
10;1;45;74.74;0;0;74.74;74.74;0
10;1;46;79.871;0;0;79.871;79.871;0
10;1;47;36.799;0;0;36.799;36.799;0
10;1;48;7.558;0;0;7.558;7.558;0
10;1;49;11.075;0;0;11.075;11.075;0
10;1;50;11.445;0;0;11.445;11.445;0
10;1;51;11.457;0;0;11.457;11.457;0
10;1;52;9.816;0;0;9.816;9.816;0
10;1;53;10.751;0;0;10.751;10.751;0
10;1;54;11.091;0;0;11.091;11.091;0
10;1;55;32.752;0;0;32.752;24.268;8.484
10;1;56;41.68;0;0;41.68;0;41.68
10;1;57;38.964;0;0;38.964;0;38.964
10;1;58;42.778;2.813;0;45.591;0;45.591
10;1;59;45.936;2.385;0;48.321;0;48.321
10;1;60;41.182;2.047;0;43.229;0;43.229
10;1;61;33.592;2.3;0;35.892;0;35.892
10;1;62;37.032;64.388;0;101.42;0;101.42
10;1;63;33.717;0;0;33.717;0;33.717
10;1;64;33.06;0;0;33.06;0;33.06
10;1;65;37.919;0;0;37.919;0;37.919
10;1;66;50.193;0;0;50.193;1.759;48.434
10;1;67;60.729;0;0;60.729;60.729;0
10;1;68;79.498;0;0;79.498;79.498;0
10;1;69;71.926;0;0;71.926;71.926;0
10;1;70;54.205;0;0;54.205;54.205;0
10;1;71;47.046;0;0;47.046;47.046;0
10;1;72;7.482;0;0;7.482;7.482;0
10;1;73;11.424;0;0;11.424;11.424;0
10;1;74;10.566;0;0;10.566;10.566;0
10;1;75;10.401;0;0;10.401;10.401;0
10;1;76;11.218;0;0;11.218;11.218;0
10;1;77;14.061;0;0;14.061;14.061;0
10;1;78;14.356;0;0;14.356;14.356;0
10;1;79;16.242;0;0;16.242;0;16.242
10;1;80;36.68;0;0;36.68;0;36.68
10;1;81;48.949;2.691;0;51.64;0;51.64
10;1;82;45.865;2.895;0;48.76;0;48.76
10;1;83;40.961;2.95;0;43.911;0;43.911
10;1;84;39.011;2.466;0;41.477;0;41.477
10;1;85;32.537;2.356;0;34.893;0;34.893
10;1;86;41.052;2.528;0;43.58;0;43.58
10;1;87;30.699;56.377;0;87.076;0;87.076
10;1;88;39.183;0;0;39.183;0;39.183
10;1;89;45.756;0;0;45.756;0;45.756
10;1;90;38.544;0;0;38.544;0;38.544
10;1;91;58.075;0;0;58.075;58.075;0
10;1;92;60.634;0;0;60.634;60.634;0
10;1;93;48.063;0;0;48.063;48.063;0
10;1;94;52.452;0;0;52.452;52.452;0
10;1;95;40.887;0;0;40.887;40.887;0
10;1;96;7.412;0;0;7.412;7.412;0
10;1;97;11.068;0;0;11.068;11.068;0
10;1;98;10.624;0;0;10.624;10.624;0
10;1;99;10.421;0;0;10.421;10.421;0
10;1;100;9.254;0;0;9.254;9.254;0
10;1;101;11.839;0;0;11.839;11.839;0
10;1;102;15.644;0;0;15.644;15.644;0
10;1;103;22.949;0;0;22.949;0;22.949
10;1;104;30.946;0;0;30.946;0;30.946
10;1;105;48.452;0;0;48.452;0;48.452
10;1;106;44.974;3.458;0;48.432;0;48.432
10;1;107;48.871;2.813;0;51.684;0;51.684
10;1;108;47.389;4.842;0;52.231;0;52.231
10;1;109;46.117;60.78;0;106.897;0;106.897
10;1;110;53.292;0;0;53.292;0;53.292
10;1;111;47.278;0;0;47.278;0;47.278
10;1;112;44.574;0;0;44.574;0;44.574
10;1;113;49.378;0;0;49.378;0;49.378
10;1;114;46.632;0;0;46.632;0;46.632
10;1;115;60.103;0;0;60.103;60.103;0
10;1;116;61.515;0;0;61.515;61.515;0
10;1;117;55.863;0;0;55.863;55.863;0
10;1;118;63.102;0;0;63.102;63.102;0
10;1;119;41.108;0;0;41.108;41.108;0
10;1;120;7.619;0;0;7.619;7.619;0
10;1;121;11.147;0;0;11.147;11.147;0
10;1;122;9.85;0;0;9.85;9.85;0
