Support_Year;Cluster;Timestep;HP;EB;from_grid;from_main_grid;Power_Demand_kW
15;0;127;26.337;86.786;0.0;113.123;113.123
15;0;128;46.263;75.285;0.0;121.548;121.548
15;0;129;36.536;74.894;0.0;111.43;111.43
15;0;130;35.964;134.192;0.0;170.155;170.155
15;0;131;28.342;147.191;0.0;175.533;175.533
15;0;132;21.608;0.947;0.0;22.554;22.554
15;0;133;30.828;0.0;0.0;30.828;30.828
15;0;134;29.094;134.311;0.0;163.405;163.405
15;0;135;28.23;154.427;0.0;182.656;182.656
15;0;136;41.905;71.787;0.0;113.692;113.692
15;0;137;52.452;75.978;0.0;128.43;128.43
15;0;138;56.458;0.0;0.0;56.458;56.458
15;0;139;66.343;14.811;0.0;81.154;81.154
15;0;140;57.587;90.383;0.0;147.97;147.97
15;0;141;42.015;93.511;0.0;135.526;135.526
15;0;142;43.64;84.782;0.0;128.422;128.422
15;0;143;29.525;87.256;0.0;116.781;116.781
15;0;144;5.785;89.917;0.0;95.702;95.702
15;0;145;10.049;90.231;0.0;100.28;100.28
15;0;146;7.961;92.707;0.0;100.667;100.667
15;0;147;7.564;93.566;0.0;101.13;101.13
15;0;148;7.387;163.384;0.0;170.771;170.771
15;0;149;8.494;30.325;0.0;38.819;38.819
15;0;150;13.465;166.802;0.0;180.267;180.267
15;0;151;29.183;168.085;0.0;197.267;197.267
15;0;152;29.673;0.0;0.0;29.673;29.673
15;0;153;43.043;111.367;0.0;154.41;154.41
15;0;154;51.247;110.944;0.0;162.191;162.191
15;0;155;28.257;106.778;0.0;135.035;135.035
15;0;156;24.689;103.949;0.0;128.638;128.638
15;0;157;35.256;89.369;0.0;124.625;124.625
15;0;158;31.518;80.489;0.0;112.007;112.007
15;0;159;26.218;78.589;0.0;104.807;104.807
15;0;160;38.479;160.823;0.0;199.301;199.301
15;0;161;57.556;0.0;0.0;57.556;57.556
15;0;162;48.835;164.238;0.0;213.073;213.073
15;0;163;54.472;115.301;0.0;169.772;169.772
15;0;164;56.174;0.0;0.0;56.174;56.174
15;0;165;60.401;100.793;0.0;161.194;161.194
15;0;166;61.065;145.683;0.0;206.749;206.749
15;0;167;34.625;170.224;0.0;204.848;204.848
15;1;0;5.556;0.0;0.0;5.556;5.556
15;1;1;7.117;0.0;0.0;7.117;7.117
15;1;2;7.237;0.0;0.0;7.237;7.237
15;1;3;7.476;0.0;0.0;7.476;7.476
15;1;4;9.078;0.0;0.0;9.078;9.078
15;1;5;10.018;0.0;0.0;10.018;10.018
15;1;6;15.769;0.0;0.0;15.769;15.769
15;1;7;19.946;0.0;0.0;19.946;19.946
15;1;8;30.779;0.0;0.0;30.779;30.779
15;1;9;25.437;0.0;0.0;25.437;25.437
15;1;10;30.081;0.0;0.0;30.081;30.081
15;1;11;25.809;0.0;0.0;25.809;25.809
15;1;12;31.581;0.0;0.0;31.581;31.581
15;1;13;30.316;0.0;0.0;30.316;30.316
15;1;14;31.062;0.0;0.0;31.062;31.062
15;1;15;19.449;0.0;0.0;19.449;19.449
15;1;16;34.787;0.0;0.0;34.787;34.787
15;1;17;46.317;0.0;0.0;46.317;46.317
15;1;18;52.142;0.0;0.0;52.142;52.142
15;1;19;47.588;0.0;0.0;47.588;47.588
15;1;20;53.727;0.0;0.0;53.727;53.727
15;1;21;47.005;0.0;0.0;47.005;47.005
15;1;22;52.088;0.0;0.0;52.088;52.088
15;1;23;27.652;0.0;0.0;27.652;27.652
15;1;24;5.537;0.0;0.0;5.537;5.537
15;1;25;7.472;0.0;0.0;7.472;7.472
15;1;26;8.633;0.0;0.0;8.633;8.633
15;1;27;10.279;0.0;0.0;10.279;10.279
15;1;28;11.091;0.0;0.0;11.091;11.091
15;1;29;12.638;0.0;0.0;12.638;12.638
15;1;30;23.045;0.0;0.0;23.045;23.045
15;1;31;27.063;6.252;0.0;33.315;33.315
15;1;32;31.882;2.045;0.0;33.926;33.926
15;1;33;27.509;1.946;0.0;29.455;29.455
15;1;34;46.815;1.755;0.0;48.57;48.57
15;1;35;26.705;2.215;0.0;28.92;28.92
15;1;36;38.463;2.818;0.0;41.282;41.282
15;1;37;32.259;1.515;0.0;33.773;33.773
15;1;38;29.824;1.373;0.0;31.196;31.196
15;1;39;33.636;3.116;0.0;36.752;36.752
15;1;40;31.196;0.0;0.0;31.196;31.196
15;1;41;49.948;41.7;0.0;91.648;91.648
15;1;42;39.862;0.0;0.0;39.862;39.862
15;1;43;38.274;0.0;0.0;38.274;38.274
15;1;44;49.168;0.0;0.0;49.168;49.168
15;1;45;68.166;0.0;0.0;68.166;68.166
15;1;46;55.194;0.0;0.0;55.194;55.194
15;1;47;40.404;0.0;0.0;40.404;40.404
15;1;48;5.587;0.0;0.0;5.587;5.587
15;1;49;8.168;0.0;0.0;8.168;8.168
15;1;50;8.398;0.0;0.0;8.398;8.398
15;1;51;8.393;0.0;0.0;8.393;8.393
15;1;52;7.837;0.0;0.0;7.837;7.837
15;1;53;7.614;0.0;0.0;7.614;7.614
15;1;54;8.712;0.0;0.0;8.712;8.712
15;1;55;14.814;0.0;0.0;14.814;14.814
15;1;56;36.136;0.0;0.0;36.136;36.136
15;1;57;17.35;0.0;0.0;17.35;17.35
15;1;58;39.009;2.148;0.0;41.157;41.157
15;1;59;32.812;1.815;0.0;34.628;34.628
15;1;60;28.284;1.404;0.0;29.688;29.688
15;1;61;29.525;1.707;0.0;31.232;31.232
15;1;62;26.087;2.471;0.0;28.558;28.558
15;1;63;29.249;49.155;0.0;78.404;78.404
15;1;64;29.366;0.0;0.0;29.366;29.366
15;1;65;38.062;0.0;0.0;38.062;38.062
15;1;66;46.726;0.0;0.0;46.726;46.726
15;1;67;60.323;0.0;0.0;60.323;60.323
15;1;68;56.566;0.0;0.0;56.566;56.566
15;1;69;42.631;0.0;0.0;42.631;42.631
15;1;70;56.778;0.0;0.0;56.778;56.778
15;1;71;34.101;0.0;0.0;34.101;34.101
15;1;72;5.584;0.0;0.0;5.584;5.584
15;1;73;7.115;0.0;0.0;7.115;7.115
15;1;74;7.355;0.0;0.0;7.355;7.355
15;1;75;7.517;0.0;0.0;7.517;7.517
15;1;76;7.784;0.0;0.0;7.784;7.784
15;1;77;8.264;0.0;0.0;8.264;8.264
15;1;78;10.001;0.0;0.0;10.001;10.001
15;1;79;10.264;0.0;0.0;10.264;10.264
15;1;80;21.506;0.0;0.0;21.506;21.506
15;1;81;25.746;2.479;0.0;28.224;28.224
15;1;82;30.147;2.129;0.0;32.277;32.277
15;1;83;27.866;1.91;0.0;29.776;29.776
15;1;84;35.503;1.366;0.0;36.868;36.868
15;1;85;33.516;1.92;0.0;35.435;35.435
15;1;86;30.314;2.353;0.0;32.666;32.666
15;1;87;43.778;42.88;0.0;86.658;86.658
15;1;88;36.414;0.0;0.0;36.414;36.414
15;1;89;44.281;0.0;0.0;44.281;44.281
15;1;90;36.865;0.0;0.0;36.865;36.865
15;1;91;39.171;0.0;0.0;39.171;39.171
15;1;92;44.294;0.0;0.0;44.294;44.294
15;1;93;52.993;0.0;0.0;52.993;52.993
15;1;94;45.558;0.0;0.0;45.558;45.558
15;1;95;37.013;0.0;0.0;37.013;37.013
15;1;96;6.429;0.0;0.0;6.429;6.429
15;1;97;11.26;0.0;0.0;11.26;11.26
15;1;98;8.052;0.0;0.0;8.052;8.052
15;1;99;7.537;0.0;0.0;7.537;7.537
15;1;100;11.67;0.0;0.0;11.67;11.67
15;1;101;7.071;0.0;0.0;7.071;7.071
15;1;102;7.011;0.0;0.0;7.011;7.011
15;1;103;19.04;0.0;0.0;19.04;19.04
15;1;104;29.159;0.0;0.0;29.159;29.159
15;1;105;52.01;2.271;0.0;54.281;54.281
15;1;106;39.401;2.282;0.0;41.683;41.683
15;1;107;40.913;2.123;0.0;43.036;43.036
15;1;108;30.92;3.228;0.0;34.148;34.148
15;1;109;35.889;1.657;0.0;37.546;37.546
15;1;110;36.168;1.753;0.0;37.92;37.92
15;1;111;32.119;2.031;0.0;34.149;34.149
15;1;112;37.604;2.057;0.0;39.661;39.661
15;1;113;44.946;36.396;0.0;81.341;81.341
15;1;114;40.143;0.0;0.0;40.143;40.143
15;1;115;47.535;0.0;0.0;47.535;47.535
15;1;116;61.584;0.0;0.0;61.584;61.584
15;1;117;56.475;0.0;0.0;56.475;56.475
15;1;118;59.879;0.0;0.0;59.879;59.879
15;1;119;43.986;0.0;0.0;43.986;43.986
15;1;120;5.884;0.0;0.0;5.884;5.884
15;1;121;9.468;0.0;0.0;9.468;9.468
15;1;122;7.254;0.0;0.0;7.254;7.254
15;1;123;9.122;0.0;0.0;9.122;9.122
15;1;124;8.57;0.0;0.0;8.57;8.57
15;1;125;6.571;0.0;0.0;6.571;6.571
15;1;126;16.541;0.0;0.0;16.541;16.541
15;1;127;33.247;0.0;0.0;33.247;33.247
15;1;128;32.813;0.0;0.0;32.813;32.813
15;1;129;31.145;2.174;0.0;33.319;33.319
15;1;130;24.17;2.349;0.0;26.519;26.519
15;1;131;34.843;2.152;0.0;36.994;36.994
15;1;132;30.927;3.592;0.0;34.519;34.519
15;1;133;32.938;1.67;0.0;34.608;34.608
15;1;134;27.08;1.832;0.0;28.912;28.912
15;1;135;28.82;1.763;0.0;30.582;30.582
15;1;136;59.928;1.19;0.0;61.117;61.117
15;1;137;39.237;33.092;0.0;72.329;72.329
15;1;138;54.516;0.0;0.0;54.516;54.516
15;1;139;59.02;0.0;0.0;59.02;59.02
15;1;140;56.771;0.0;0.0;56.771;56.771
15;1;141;49.109;0.0;0.0;49.109;49.109
15;1;142;69.681;0.0;0.0;69.681;69.681
15;1;143;40.935;0.0;0.0;40.935;40.935
15;1;144;5.524;0.0;0.0;5.524;5.524
15;1;145;10.374;0.0;0.0;10.374;10.374
15;1;146;7.616;0.0;0.0;7.616;7.616
15;1;147;8.356;0.0;0.0;8.356;8.356
15;1;148;7.122;0.0;0.0;7.122;7.122
15;1;149;8.113;0.0;0.0;8.113;8.113
15;1;150;9.078;0.0;0.0;9.078;9.078
15;1;151;22.761;0.0;0.0;22.761;22.761
15;1;152;27.679;0.0;0.0;27.679;27.679
15;1;153;31.32;2.34;0.0;33.66;33.66
15;1;154;26.432;2.449;0.0;28.88;28.88
15;1;155;26.688;1.417;0.0;28.105;28.105
15;1;156;30.138;3.145;0.0;33.282;33.282
15;1;157;26.009;1.693;0.0;27.702;27.702
15;1;158;40.623;1.383;0.0;42.006;42.006
15;1;159;30.38;92.132;0.0;122.512;122.512
15;1;160;35.677;0.0;0.0;35.677;35.677
15;1;161;48.145;0.0;0.0;48.145;48.145
15;1;162;52.467;0.0;0.0;52.467;52.467
15;1;163;40.077;0.0;0.0;40.077;40.077
15;1;164;56.85;0.0;0.0;56.85;56.85
15;1;165;58.103;0.0;0.0;58.103;58.103
15;1;166;54.126;0.0;0.0;54.126;54.126
15;1;167;52.475;0.0;0.0;52.475;52.475
15;2;0;5.806;0.0;0.0;5.806;5.806
15;2;1;9.661;0.0;0.0;9.661;9.661
15;2;2;7.807;138.886;0.0;146.693;146.693
15;2;3;8.566;0.0;0.0;8.566;8.566
15;2;4;12.599;0.0;0.0;12.599;12.599
15;2;5;8.509;147.191;0.0;155.7;155.7
15;2;6;14.196;0.0;0.0;14.196;14.196
15;2;7;26.663;37.97;0.0;64.633;64.633
15;2;8;36.299;0.0;0.0;36.299;36.299
15;2;9;26.12;60.178;0.0;86.298;86.298
15;2;10;36.185;54.964;0.0;91.149;91.149
15;2;11;34.641;46.02;0.0;80.661;80.661
15;2;12;32.994;37.448;0.0;70.442;70.442
15;2;13;37.06;26.649;0.0;63.708;63.708
15;2;14;26.823;24.396;0.0;51.219;51.219
15;2;15;23.713;36.637;0.0;60.35;60.35
15;2;16;57.119;137.846;0.0;194.966;194.966
15;2;17;37.756;23.764;0.0;61.52;61.52
15;2;18;48.618;0.0;0.0;48.618;48.618
15;2;19;51.007;75.323;0.0;126.33;126.33
15;2;20;47.749;46.102;0.0;93.851;93.851
15;2;21;50.533;0.0;0.0;50.533;50.533
15;2;22;73.602;100.693;0.0;174.295;174.295
15;2;23;41.288;38.895;0.0;80.183;80.183
15;2;24;5.854;0.0;0.0;5.854;5.854
15;2;25;7.817;0.0;0.0;7.817;7.817
15;2;26;7.99;152.833;0.0;160.823;160.823
15;2;27;9.406;0.0;0.0;9.406;9.406
15;2;28;7.555;163.811;0.0;171.366;171.366
15;2;29;10.651;5.916;0.0;16.568;16.568
15;2;30;17.551;97.84;0.0;115.391;115.391
15;2;31;26.853;101.795;0.0;128.647;128.647
15;2;32;38.424;98.719;0.0;137.143;137.143
15;2;33;38.488;91.249;0.0;129.737;129.737
15;2;34;42.074;78.376;0.0;120.45;120.45
15;2;35;26.878;67.629;0.0;94.508;94.508
15;2;36;38.892;50.883;0.0;89.775;89.775
15;2;37;25.016;37.933;0.0;62.95;62.95
15;2;38;34.416;27.751;0.0;62.167;62.167
15;2;39;34.566;22.146;0.0;56.712;56.712
15;2;40;35.387;126.673;0.0;162.059;162.059
15;2;41;45.357;32.356;0.0;77.713;77.713
15;2;42;50.058;27.498;0.0;77.557;77.557
15;2;43;55.415;31.604;0.0;87.019;87.019
15;2;44;69.777;34.887;0.0;104.664;104.664
15;2;45;45.448;38.199;0.0;83.648;83.648
15;2;46;54.373;0.0;0.0;54.373;54.373
15;2;47;31.334;16.722;0.0;48.056;48.056
15;2;48;5.902;0.0;0.0;5.902;5.902
15;2;49;10.52;0.0;0.0;10.52;10.52
15;2;50;6.83;42.344;0.0;49.174;49.174
15;2;51;7.443;44.748;0.0;52.191;52.191
15;2;52;7.155;45.259;0.0;52.414;52.414
15;2;53;9.966;46.552;0.0;56.519;56.519
15;2;54;14.209;43.757;0.0;57.966;57.966
15;2;55;23.793;50.876;0.0;74.669;74.669
15;2;56;53.032;49.521;0.0;102.553;102.553
15;2;57;40.997;38.825;0.0;79.822;79.822
15;2;58;31.269;35.557;0.0;66.825;66.825
15;2;59;35.193;31.813;0.0;67.006;67.006
15;2;60;19.302;27.721;0.0;47.023;47.023
15;2;61;25.744;22.516;0.0;48.26;48.26
15;2;62;30.948;18.519;0.0;49.467;49.467
15;2;63;36.475;20.461;0.0;56.936;56.936
15;2;64;44.961;25.392;0.0;70.353;70.353
15;2;65;48.003;130.216;0.0;178.218;178.218
15;2;66;43.641;0.0;0.0;43.641;43.641
15;2;67;60.059;37.489;0.0;97.548;97.548
15;2;68;53.821;0.0;0.0;53.821;53.821
15;2;69;61.468;8.033;0.0;69.5;69.5
15;2;70;49.145;0.0;0.0;49.145;49.145
15;2;71;50.233;0.0;0.0;50.233;50.233
15;2;72;5.761;0.0;0.0;5.761;5.761
15;2;73;13.087;34.609;0.0;47.696;47.696
15;2;74;8.188;36.095;0.0;44.283;44.283
15;2;75;8.285;37.15;0.0;45.435;45.435
15;2;76;8.54;38.034;0.0;46.574;46.574
15;2;77;7.499;39.678;0.0;47.177;47.177
15;2;78;12.784;40.762;0.0;53.546;53.546
15;2;79;14.522;53.772;0.0;68.294;68.294
15;2;80;34.425;54.599;0.0;89.024;89.024
15;2;81;30.692;43.549;0.0;74.24;74.24
15;2;82;26.797;41.331;0.0;68.129;68.129
15;2;83;24.793;32.925;0.0;57.718;57.718
15;2;84;39.713;24.516;0.0;64.229;64.229
15;2;85;33.913;19.981;0.0;53.894;53.894
15;2;86;38.512;131.91;0.0;170.422;170.422
15;2;87;35.792;23.588;0.0;59.38;59.38
15;2;88;43.859;0.0;0.0;43.859;43.859
15;2;89;48.915;0.0;0.0;48.915;48.915
15;2;90;40.415;0.0;0.0;40.415;40.415
15;2;91;55.956;0.0;0.0;55.956;55.956
15;2;92;48.883;139.544;0.0;188.427;188.427
15;2;93;47.563;35.474;0.0;83.037;83.037
15;2;94;41.739;0.0;0.0;41.739;41.739
15;2;95;40.801;49.086;0.0;89.886;89.886
15;2;96;5.457;0.0;0.0;5.457;5.457
15;2;97;9.357;0.0;0.0;9.357;9.357
15;2;98;7.953;58.889;0.0;66.842;66.842
15;2;99;7.874;149.743;0.0;157.617;157.617
15;2;100;8.8;42.753;0.0;51.553;51.553
15;2;101;7.209;0.0;0.0;7.209;7.209
15;2;102;10.806;75.564;0.0;86.37;86.37
15;2;103;21.381;77.654;0.0;99.035;99.035
15;2;104;39.216;72.452;0.0;111.668;111.668
15;2;105;49.73;68.792;0.0;118.522;118.522
15;2;106;44.199;62.559;0.0;106.758;106.758
15;2;107;49.396;57.119;0.0;106.515;106.515
15;2;108;32.691;56.413;0.0;89.104;89.104
15;2;109;30.002;95.589;0.0;125.591;125.591
15;2;110;44.449;0.0;0.0;44.449;44.449
15;2;111;46.057;46.993;0.0;93.05;93.05
15;2;112;42.407;47.454;0.0;89.861;89.861
15;2;113;41.342;50.086;0.0;91.428;91.428
15;2;114;46.59;55.113;0.0;101.703;101.703
15;2;115;56.756;58.169;0.0;114.926;114.926
15;2;116;46.71;60.437;0.0;107.147;107.147
15;2;117;35.382;62.908;0.0;98.29;98.29
15;2;118;52.762;57.383;0.0;110.145;110.145
15;2;119;31.993;151.871;0.0;183.864;183.864
15;2;120;5.794;0.0;0.0;5.794;5.794
15;2;121;7.115;116.814;0.0;123.929;123.929
15;2;122;8.998;0.0;0.0;8.998;8.998
15;2;123;14.292;74.714;0.0;89.006;89.006
15;2;124;8.146;76.69;0.0;84.837;84.837
15;2;125;7.547;77.834;0.0;85.38;85.38
15;2;126;12.151;86.527;0.0;98.677;98.677
15;2;127;23.361;82.77;0.0;106.131;106.131
15;2;128;37.291;76.798;0.0;114.09;114.09
15;2;129;34.935;73.669;0.0;108.603;108.603
15;2;130;37.87;69.39;0.0;107.26;107.26
15;2;131;28.028;62.627;0.0;90.655;90.655
15;2;132;24.831;56.554;0.0;81.385;81.385
15;2;133;30.709;46.227;0.0;76.936;76.936
15;2;134;23.165;140.817;0.0;163.982;163.982
15;2;135;35.786;77.983;0.0;113.769;113.769
15;2;136;39.555;0.0;0.0;39.555;39.555
15;2;137;59.133;0.0;0.0;59.133;59.133
15;2;138;54.216;0.0;0.0;54.216;54.216
15;2;139;54.698;148.467;0.0;203.165;203.165
15;2;140;65.542;10.4;0.0;75.942;75.942
15;2;141;47.593;0.0;0.0;47.593;47.593
15;2;142;64.161;117.869;0.0;182.03;182.03
15;2;143;31.621;0.0;0.0;31.621;31.621
15;2;144;7.292;66.046;0.0;73.338;73.338
15;2;145;7.841;68.107;0.0;75.948;75.948
15;2;146;7.641;71.071;0.0;78.712;78.712
15;2;147;8.324;72.229;0.0;80.554;80.554
15;2;148;10.037;74.063;0.0;84.1;84.1
15;2;149;8.417;74.357;0.0;82.774;82.774
15;2;150;15.832;85.049;0.0;100.881;100.881
15;2;151;30.477;84.363;0.0;114.84;114.84
15;2;152;34.531;75.791;0.0;110.322;110.322
15;2;153;41.256;72.792;0.0;114.048;114.048
15;2;154;45.085;68.511;0.0;113.596;113.596
15;2;155;32.229;64.08;0.0;96.309;96.309
15;2;156;30.222;59.599;0.0;89.82;89.82
15;2;157;34.879;48.774;0.0;83.654;83.654
15;2;158;23.821;43.276;0.0;67.097;67.097
15;2;159;27.318;39.472;0.0;66.79;66.79
15;2;160;36.451;37.549;0.0;74.0;74.0
15;2;161;57.554;36.643;0.0;94.197;94.197
15;2;162;51.751;43.726;0.0;95.477;95.477
15;2;163;55.991;45.009;0.0;101.0;101.0
15;2;164;55.087;45.236;0.0;100.322;100.322
15;2;165;50.906;46.25;0.0;97.155;97.155
15;2;166;43.04;43.872;0.0;86.912;86.912
15;2;167;33.183;142.941;0.0;176.123;176.123
15;3;0;6.358;21.16;0.0;27.518;27.518
15;3;1;10.568;152.462;0.0;163.03;163.03
15;3;2;7.835;152.432;0.0;160.267;160.267
15;3;3;8.21;154.409;0.0;162.619;162.619
15;3;4;8.066;185.663;0.0;193.729;193.729
15;3;5;8.171;132.962;0.0;141.133;141.133
15;3;6;15.507;173.926;0.0;189.433;189.433
15;3;7;28.718;174.835;0.0;203.553;203.553
15;3;8;47.044;162.089;0.0;209.133;209.133
15;3;9;35.036;158.952;0.0;193.989;193.989
15;3;10;34.362;152.849;0.0;187.211;187.211
15;3;11;32.364;144.943;0.0;177.308;177.308
15;3;12;30.212;142.804;0.0;173.017;173.017
15;3;13;26.681;128.86;0.0;155.541;155.541
15;3;14;38.72;141.896;0.0;180.616;180.616
15;3;15;34.908;166.802;0.0;201.71;201.71
15;3;16;38.497;168.94;0.0;207.437;207.437
15;3;17;46.901;53.965;0.0;100.866;100.866
15;3;18;57.796;174.077;0.0;231.873;231.873
15;3;19;56.088;0.0;0.0;56.088;56.088
15;3;20;65.558;83.078;0.0;148.637;148.637
15;3;21;43.265;134.727;0.0;177.992;177.992
15;3;22;53.007;182.655;0.0;235.662;235.662
15;3;23;22.314;184.374;0.0;206.687;206.687
15;3;24;5.597;186.093;0.0;191.69;191.69
15;3;25;10.3;13.606;0.0;23.906;23.906
15;3;26;7.307;156.085;0.0;163.392;163.392
15;3;27;9.902;158.54;0.0;168.441;168.441
15;3;28;7.804;161.461;0.0;169.265;169.265
15;3;29;7.388;164.57;0.0;171.959;171.959
15;3;30;8.45;176.136;0.0;184.586;184.586
15;3;31;40.368;177.185;0.0;217.553;217.553
15;3;32;42.845;166.694;0.0;209.539;209.539
15;3;33;30.501;164.895;0.0;195.396;195.396
15;3;34;28.734;154.072;0.0;182.806;182.806
15;3;35;35.884;147.568;0.0;183.453;183.453
15;3;36;35.27;145.281;0.0;180.551;180.551
15;3;37;30.053;138.463;0.0;168.516;168.516
15;3;38;27.426;136.651;0.0;164.077;164.077
15;3;39;41.878;139.354;0.0;181.233;181.233
15;3;40;39.48;139.183;0.0;178.663;178.663
15;3;41;69.503;140.113;0.0;209.616;209.616
15;3;42;61.555;149.051;0.0;210.606;210.606
15;3;43;66.871;147.613;0.0;214.484;214.484
15;3;44;66.865;146.369;0.0;213.234;213.234
15;3;45;51.459;147.099;0.0;198.558;198.558
15;3;46;41.725;138.387;0.0;180.112;180.112
15;3;47;44.268;134.023;0.0;178.29;178.29
15;3;48;5.744;119.431;0.0;125.176;125.176
15;3;49;9.571;113.206;0.0;122.776;122.776
15;3;50;7.686;109.377;0.0;117.063;117.063
15;3;51;8.014;105.372;0.0;113.386;113.386
15;3;52;7.499;104.578;0.0;112.078;112.078
15;3;53;8.488;103.879;0.0;112.368;112.368
15;3;54;12.456;102.583;0.0;115.039;115.039
15;3;55;28.593;119.03;0.0;147.623;147.623
15;3;56;46.771;121.439;0.0;168.21;168.21
15;3;57;30.568;107.519;0.0;138.087;138.087
15;3;58;32.349;107.905;0.0;140.253;140.253
15;3;59;31.932;103.673;0.0;135.606;135.606
15;3;60;22.784;101.401;0.0;124.184;124.184
15;3;61;28.691;94.058;0.0;122.749;122.749
15;3;62;27.368;88.431;0.0;115.799;115.799
15;3;63;26.686;90.391;0.0;117.076;117.076
15;3;64;48.659;89.229;0.0;137.888;137.888
15;3;65;54.035;162.103;0.0;216.139;216.139
15;3;66;53.328;163.384;0.0;216.712;216.712
15;3;67;53.704;93.329;0.0;147.034;147.034
15;3;68;65.264;96.866;0.0;162.13;162.13
15;3;69;56.365;0.0;0.0;56.365;56.365
15;3;70;45.329;40.999;0.0;86.328;86.328
15;3;71;36.13;100.908;0.0;137.038;137.038
15;3;72;5.644;103.473;0.0;109.118;109.118
15;3;73;9.651;104.307;0.0;113.958;113.958
15;3;74;7.309;106.76;0.0;114.069;114.069
15;3;75;7.227;110.188;0.0;117.415;117.415
15;3;76;7.625;109.662;0.0;117.287;117.287
15;3;77;7.399;110.362;0.0;117.76;117.76
15;3;78;8.237;169.796;0.0;178.032;178.032
15;3;79;11.481;73.444;0.0;84.925;84.925
15;3;80;24.096;131.527;0.0;155.623;155.623
15;3;81;39.448;117.177;0.0;156.625;156.625
15;3;82;37.104;117.283;0.0;154.387;154.387
15;3;83;41.34;116.279;0.0;157.619;157.619
15;3;84;26.451;112.564;0.0;139.016;139.016
15;3;85;28.73;168.94;0.0;197.67;197.67
15;3;86;37.196;46.209;0.0;83.405;83.405
15;3;87;34.284;171.936;0.0;206.22;206.22
15;3;88;35.587;89.431;0.0;125.018;125.018
15;3;89;45.013;174.505;0.0;219.518;219.518
15;3;90;51.259;176.648;0.0;227.907;227.907
15;3;91;50.658;77.633;0.0;128.29;128.29
15;3;92;54.613;0.0;0.0;54.613;54.613
15;3;93;48.381;132.917;0.0;181.298;181.298
15;3;94;52.415;138.102;0.0;190.517;190.517
15;3;95;36.566;137.469;0.0;174.035;174.035
15;3;96;5.775;159.945;0.0;165.719;165.719
15;3;97;9.948;164.828;0.0;174.776;174.776
15;3;98;6.818;167.053;0.0;173.87;173.87
15;3;99;7.548;170.759;0.0;178.307;178.307
15;3;100;8.038;168.832;0.0;176.87;176.87
15;3;101;7.858;165.614;0.0;173.472;173.472
15;3;102;14.42;172.844;0.0;187.264;187.264
15;3;103;24.89;169.155;0.0;194.045;194.045
15;3;104;31.55;156.712;0.0;188.262;188.262
15;3;105;56.054;178.363;0.0;234.417;234.417
15;3;106;50.133;127.076;0.0;177.209;177.209
15;3;107;43.871;157.53;0.0;201.402;201.402
15;3;108;36.212;162.179;0.0;198.391;198.391
15;3;109;30.286;154.271;0.0;184.558;184.558
15;3;110;45.488;150.294;0.0;195.782;195.782
15;3;111;40.889;148.774;0.0;189.663;189.663
15;3;112;41.351;146.795;0.0;188.145;188.145
15;3;113;49.816;143.379;0.0;193.195;193.195
15;3;114;58.292;151.284;0.0;209.577;209.577
15;3;115;63.566;149.654;0.0;213.22;213.22
15;3;116;40.336;149.418;0.0;189.755;189.755
15;3;117;52.878;147.118;0.0;199.996;199.996
15;3;118;60.444;137.228;0.0;197.672;197.672
15;3;119;47.646;178.792;0.0;226.439;226.439
15;3;120;5.703;178.792;0.0;184.495;184.495
15;3;121;9.903;179.65;0.0;189.553;189.553
15;3;122;7.037;182.226;0.0;189.263;189.263
15;3;123;7.346;185.233;0.0;192.579;192.579
15;3;124;7.377;156.84;0.0;164.218;164.218
15;3;125;8.013;0.0;0.0;8.013;8.013
15;3;126;13.568;178.85;0.0;192.418;192.418
15;3;127;37.169;180.383;0.0;217.551;217.551
15;3;128;33.487;170.889;0.0;204.375;204.375
15;3;129;42.075;167.284;0.0;209.36;209.36
15;3;130;31.137;159.871;0.0;191.008;191.008
15;3;131;35.142;155.92;0.0;191.062;191.062
15;3;132;27.049;155.632;0.0;182.681;182.681
15;3;133;34.018;143.178;0.0;177.196;177.196
15;3;134;31.118;141.891;0.0;173.009;173.009
15;3;135;33.751;142.252;0.0;176.002;176.002
15;3;136;35.027;180.079;0.0;215.107;215.107
15;3;137;54.54;104.368;0.0;158.909;158.909
15;3;138;66.762;152.728;0.0;219.49;219.49
15;3;139;55.963;184.804;0.0;240.766;240.766
15;3;140;62.099;131.413;0.0;193.512;193.512
15;3;141;42.334;162.167;0.0;204.501;204.501
15;3;142;44.663;159.682;0.0;204.345;204.345
15;3;143;39.551;163.055;0.0;202.606;202.606
15;3;144;5.452;187.813;0.0;193.266;193.266
15;3;145;12.775;144.103;0.0;156.879;156.879
15;3;146;7.376;189.104;0.0;196.48;196.48
15;3;147;8.622;152.349;0.0;160.971;160.971
15;3;148;7.093;173.124;0.0;180.217;180.217
15;3;149;8.083;174.245;0.0;182.328;182.328
15;3;150;13.817;184.329;0.0;198.145;198.145
15;3;151;22.423;182.747;0.0;205.17;205.17
15;3;152;46.967;165.216;0.0;212.184;212.184
15;3;153;44.77;152.95;0.0;197.721;197.721
15;3;154;28.816;144.756;0.0;173.572;173.572
15;3;155;24.492;133.137;0.0;157.629;157.629
15;3;156;36.098;130.015;0.0;166.113;166.113
15;3;157;29.482;168.94;0.0;198.422;198.422
15;3;158;35.568;71.78;0.0;107.348;107.348
