Datum,t,WG,N,RF,B,D,A,E
27.10.2022T27:00,7.7,7.3,8,84,0,6,310,346
27.10.2022T27:00,7.6,7.3,8,86,0,30,323,348
27.10.2022T27:00,7.8,8.9,7,90,0,56,319,352
27.10.2022T27:00,8.3,10.1,6,92,0,109,309,357
27.10.2022T27:00,8.4,9.6,7,93,0,72,310,363
27.10.2022T27:00,9.0,9.5,7,92,0,41,315,369
27.10.2022T27:00,10.5,9.9,7,87,0,65,316,371
27.10.2022T27:00,11.1,10.9,4,81,7,136,302,371
27.10.2022T27:00,11.6,10.4,5,77,11,103,293,371
27.10.2022T27:00,11.7,9.1,7,75,1,31,311,371
27.10.2022T27:00,11.9,10.1,8,73,0,2,330,370
27.10.2022T27:00,11.7,10.5,7,70,0,0,331,370
27.10.2022T27:00,12.3,11.9,6,68,0,0,319,370
27.10.2022T27:00,12.4,11.8,6,66,0,0,316,370
27.10.2022T27:00,12.6,10.5,7,65,0,0,326,371
27.10.2022T27:00,12.7,12.0,7,65,0,0,335,371
27.10.2022T27:00,12.9,10.7,8,64,0,0,344,372
28.10.2022T28:00,12.5,10.8,8,65,0,0,353,372
28.10.2022T28:00,12.7,10.5,8,66,0,0,355,371
28.10.2022T28:00,11.8,9.7,8,70,0,0,357,371
28.10.2022T28:00,11.4,9.9,8,77,0,0,356,372
28.10.2022T28:00,10.9,10.6,7,82,0,0,348,373
28.10.2022T28:00,10.5,10.2,8,87,0,0,348,373
28.10.2022T28:00,10.3,10.0,8,90,0,0,356,374
28.10.2022T28:00,11.7,10.9,8,83,0,19,358,374
28.10.2022T28:00,11.8,11.3,8,78,0,57,359,375
28.10.2022T28:00,13.0,12.2,6,78,0,86,349,376
28.10.2022T28:00,12.8,12.7,8,79,0,62,351,379
28.10.2022T28:00,14.3,13.3,8,80,0,37,366,382
28.10.2022T28:00,14.1,12.3,8,80,0,33,367,386
28.10.2022T28:00,16.9,14.0,8,77,0,66,371,387
28.10.2022T28:00,17.4,15.4,5,70,10,142,359,386
28.10.2022T28:00,15.9,15.1,6,76,1,68,346,386
28.10.2022T28:00,16.4,14.1,8,80,1,33,360,385
28.10.2022T28:00,16.7,13.4,8,78,0,0,372,383
28.10.2022T28:00,15.5,9.5,8,82,0,0,370,381
28.10.2022T28:00,14.8,10.1,7,89,0,0,361,378
28.10.2022T28:00,13.9,7.7,7,93,0,0,351,376
28.10.2022T28:00,13.6,6.8,8,95,0,0,355,374
28.10.2022T28:00,13.2,7.4,8,95,0,0,360,372
28.10.2022T28:00,13.2,6.2,6,96,0,0,345,370
29.10.2022T29:00,11.7,7.7,7,95,0,0,336,368
29.10.2022T29:00,11.3,5.1,8,93,0,0,345,366
29.10.2022T29:00,10.2,4.5,8,94,0,0,350,364
29.10.2022T29:00,11.0,6.2,8,96,0,0,351,363
29.10.2022T29:00,10.6,7.2,8,97,0,0,353,362
29.10.2022T29:00,10.8,7.4,8,97,0,0,352,361
29.10.2022T29:00,11.3,7.9,8,97,0,0,353,359
29.10.2022T29:00,11.3,5.8,8,96,0,3,352,357
29.10.2022T29:00,9.7,11.0,8,93,0,17,346,357
29.10.2022T29:00,9.3,8.3,8,87,0,34,340,359
29.10.2022T29:00,9.4,8.2,8,84,0,41,337,362
29.10.2022T29:00,9.3,8.3,7,84,0,43,330,365
29.10.2022T29:00,9.6,10.0,7,82,0,53,324,367
29.10.2022T29:00,8.4,8.0,8,83,0,45,327,367
29.10.2022T29:00,9.7,7.7,4,85,42,125,313,366
29.10.2022T29:00,10.6,6.0,4,79,139,47,296,364
29.10.2022T29:00,10.5,8.7,4,76,16,34,296,359
29.10.2022T29:00,9.5,8.4,3,74,0,1,288,353
29.10.2022T29:00,8.8,7.2,5,73,0,0,286,348
29.10.2022T29:00,8.8,7.9,5,74,0,0,292,345
29.10.2022T29:00,8.7,6.6,4,73,0,0,286,343
29.10.2022T29:00,8.3,6.6,6,73,0,0,288,341
29.10.2022T29:00,8.8,7.9,6,73,0,0,295,341
29.10.2022T29:00,8.5,7.1,5,71,0,0,289,342
30.10.2022T30:00,8.3,7.0,6,70,0,0,288,342
30.10.2022T30:00,8.6,8.7,5,71,0,0,289,344
30.10.2022T30:00,8.3,6.5,7,73,0,0,296,345
30.10.2022T30:00,8.2,6.5,7,75,0,0,306,345
30.10.2022T30:00,7.1,6.0,7,82,0,0,305,346
30.10.2022T30:00,7.1,7.1,7,88,0,0,306,346
30.10.2022T30:00,7.4,7.5,8,87,0,0,315,345
30.10.2022T30:00,7.4,8.8,7,85,0,1,317,344
30.10.2022T30:00,7.7,10.6,8,83,0,47,317,345
30.10.2022T30:00,7.7,10.5,8,84,0,45,323,346
30.10.2022T30:00,7.1,8.9,8,90,0,89,322,348
30.10.2022T30:00,7.5,9.7,6,93,0,99,312,350
30.10.2022T30:00,8.1,9.7,8,92,0,66,314,351
30.10.2022T30:00,10.1,9.9,8,84,0,80,332,351
30.10.2022T30:00,10.1,8.7,8,78,0,63,337,353
30.10.2022T30:00,8.8,9.4,8,83,0,33,334,355
30.10.2022T30:00,6.7,9.0,8,90,0,8,329,354
30.10.2022T30:00,6.2,6.8,7,91,0,0,317,350
30.10.2022T30:00,6.2,4.8,6,90,0,0,304,346
30.10.2022T30:00,6.1,4.4,5,90,0,0,292,344
30.10.2022T30:00,5.7,5.2,7,90,0,0,296,342
30.10.2022T30:00,5.4,5.6,3,91,0,0,283,342
30.10.2022T30:00,5.3,4.8,3,91,0,0,259,340
30.10.2022T30:00,4.9,5.6,6,92,0,0,272,337
31.10.2022T31:00,5.2,4.7,4,93,0,0,275,335
31.10.2022T31:00,4.8,3.9,3,93,0,0,256,334
31.10.2022T31:00,5.0,5.3,3,94,0,0,250,333
31.10.2022T31:00,5.4,5.1,3,92,0,0,252,333
31.10.2022T31:00,5.4,3.9,4,90,0,0,257,334
31.10.2022T31:00,4.5,3.2,6,91,0,0,273,336
31.10.2022T31:00,4.1,3.9,6,94,0,0,284,337
31.10.2022T31:00,4.7,4.2,6,94,1,20,285,336
31.10.2022T31:00,6.2,4.8,5,90,4,62,285,336
31.10.2022T31:00,6.3,4.2,8,88,0,64,299,340
31.10.2022T31:00,7.0,5.1,6,90,5,129,307,347
31.10.2022T31:00,8.4,5.9,8,87,0,99,310,352
31.10.2022T31:00,8.8,5.1,8,85,0,89,324,357
31.10.2022T31:00,8.5,5.0,7,89,0,114,320,359
31.10.2022T31:00,8.5,5.4,7,95,10,114,317,360
31.10.2022T31:00,8.7,5.0,7,96,8,76,318,359
31.10.2022T31:00,8.5,5.9,8,96,1,28,325,359
31.10.2022T31:00,8.6,6.3,8,95,0,0,333,358
31.10.2022T31:00,8.7,6.7,8,95,0,0,334,357
31.10.2022T31:00,8.7,6.8,8,95,0,0,336,358
31.10.2022T31:00,8.8,7.3,8,96,0,0,338,358
31.10.2022T31:00,9.0,8.8,8,95,0,0,339,359
31.10.2022T31:00,9.1,8.5,8,94,0,0,341,358
31.10.2022T31:00,9.3,7.9,7,94,0,0,331,358
01.11.2022T01:00,9.7,10.3,7,92,0,0,327,357
01.11.2022T01:00,9.4,10.7,7,93,0,0,326,358
01.11.2022T01:00,9.6,11.4,7,94,0,0,327,358
01.11.2022T01:00,9.6,10.9,6,93,0,0,324,359
01.11.2022T01:00,9.8,12.2,8,92,0,0,335,358
01.11.2022T01:00,9.9,12.7,8,92,0,0,350,358
01.11.2022T01:00,10.4,12.5,8,91,0,0,351,358
01.11.2022T01:00,10.5,10.9,8,92,0,9,352,358
01.11.2022T01:00,12.1,13.1,7,85,2,38,347,359
01.11.2022T01:00,10.9,12.4,6,73,59,64,333,361
01.11.2022T01:00,11.0,11.1,4,68,162,51,312,363
01.11.2022T01:00,10.4,7.5,8,67,0,51,320,363
01.11.2022T01:00,10.5,5.6,7,66,0,60,335,363
01.11.2022T01:00,9.5,6.5,8,68,0,44,333,362
01.11.2022T01:00,10.1,6.0,7,67,11,84,331,360
01.11.2022T01:00,10.7,3.6,6,63,83,17,321,358
01.11.2022T01:00,9.7,3.6,5,62,0,14,309,354
01.11.2022T01:00,9.0,4.8,6,64,0,0,303,348
01.11.2022T01:00,7.7,4.7,5,72,0,0,298,343
01.11.2022T01:00,7.5,4.6,4,79,0,0,284,340
01.11.2022T01:00,6.9,3.9,5,83,0,0,281,338
01.11.2022T01:00,6.6,3.8,6,85,0,0,290,337
01.11.2022T01:00,6.2,5.9,6,83,0,0,292,336
01.11.2022T01:00,5.6,5.9,5,82,0,0,284,334
02.11.2022T02:00,5.2,5.7,2,82,0,0,259,332
02.11.2022T02:00,4.9,6.1,1,81,0,0,236,330
02.11.2022T02:00,4.9,4.8,1,80,0,0,229,329
02.11.2022T02:00,4.3,4.9,1,81,0,0,229,329
02.11.2022T02:00,4.2,5.0,0,83,0,0,223,331
02.11.2022T02:00,4.0,4.2,2,84,0,0,227,333
02.11.2022T02:00,3.4,3.8,3,87,0,0,239,332
02.11.2022T02:00,3.7,4.1,5,89,7,10,251,332
02.11.2022T02:00,4.8,3.6,5,88,47,55,262,333
02.11.2022T02:00,6.4,4.5,6,84,110,97,271,336
02.11.2022T02:00,7.3,4.4,6,81,149,128,280,341
02.11.2022T02:00,9.4,4.8,6,75,260,113,285,347
02.11.2022T02:00,10.6,4.1,6,65,255,119,290,353
02.11.2022T02:00,11.1,3.1,6,59,173,132,295,357
02.11.2022T02:00,11.3,2.0,5,55,107,110,294,359
02.11.2022T02:00,10.9,1.5,5,51,64,68,293,358
02.11.2022T02:00,10.1,2.0,7,54,13,23,305,356
02.11.2022T02:00,8.4,2.6,7,62,0,0,315,352
02.11.2022T02:00,7.4,3.1,6,70,0,0,309,350
02.11.2022T02:00,6.6,3.0,6,75,0,0,304,348
02.11.2022T02:00,6.9,2.9,7,78,0,0,310,348
02.11.2022T02:00,6.5,2.7,7,81,0,0,318,348
02.11.2022T02:00,6.4,1.7,7,85,0,0,318,349
02.11.2022T02:00,6.7,2.1,7,90,0,0,320,350
03.11.2022T03:00,7.2,3.0,7,91,0,0,320,351
03.11.2022T03:00,7.6,3.3,8,91,0,0,329,356
03.11.2022T03:00,7.5,2.8,8,92,0,0,336,363
03.11.2022T03:00,8.9,5.2,8,95,0,0,338,365
03.11.2022T03:00,9.9,8.1,8,94,0,0,343,365
03.11.2022T03:00,9.4,6.7,8,89,0,0,343,363
03.11.2022T03:00,9.7,6.3,8,86,0,0,341,360
03.11.2022T03:00,9.3,8.3,8,82,0,1,341,358
03.11.2022T03:00,10.0,6.8,8,79,1,40,342,356
03.11.2022T03:00,10.3,7.0,6,76,2,79,329,357
03.11.2022T03:00,10.3,7.3,7,74,0,78,322,358
03.11.2022T03:00,10.7,6.7,7,74,0,90,331,360
03.11.2022T03:00,11.1,8.2,8,74,2,113,339,364
03.11.2022T03:00,11.5,8.1,6,71,32,137,333,366
03.11.2022T03:00,11.5,7.1,4,68,73,111,307,365
03.11.2022T03:00,11.3,7.1,6,69,29,67,307,363
03.11.2022T03:00,10.1,6.9,8,72,1,17,327,361
03.11.2022T03:00,9.6,6.4,8,75,0,0,334,358
03.11.2022T03:00,9.0,5.6,8,80,0,0,332,356
03.11.2022T03:00,9.4,6.3,8,79,0,0,332,354
03.11.2022T03:00,9.5,7.0,8,77,0,0,331,349
03.11.2022T03:00,9.8,7.8,8,77,0,0,332,345
03.11.2022T03:00,9.7,7.8,8,78,0,0,331,342
03.11.2022T03:00,9.6,6.4,7,78,0,0,322,340
04.11.2022T04:00,9.5,7.3,8,78,0,0,322,339
04.11.2022T04:00,8.1,6.5,7,82,0,0,320,337
04.11.2022T04:00,7.3,4.7,7,87,0,0,310,336
04.11.2022T04:00,6.9,3.4,8,92,0,0,316,335
04.11.2022T04:00,7.1,3.5,8,96,0,0,322,335
04.11.2022T04:00,7.1,4.1,8,97,0,0,324,334
04.11.2022T04:00,7.7,5.7,8,97,0,0,325,334
04.11.2022T04:00,8.1,5.1,7,96,0,11,320,335
04.11.2022T04:00,8.1,5.4,7,92,19,64,315,337
04.11.2022T04:00,8.2,5.6,5,89,29,117,304,342
04.11.2022T04:00,8.3,6.5,7,87,2,108,303,348
04.11.2022T04:00,9.3,5.3,6,83,32,165,310,353
04.11.2022T04:00,9.6,8.0,7,80,0,110,311,355
04.11.2022T04:00,9.3,8.6,3,77,87,167,297,355
04.11.2022T04:00,10.8,7.1,3,69,128,129,280,355
04.11.2022T04:00,10.2,7.6,6,63,21,74,291,354
04.11.2022T04:00,9.3,6.9,7,68,0,18,306,352
04.11.2022T04:00,7.7,6.1,8,80,0,0,310,347
04.11.2022T04:00,7.5,5.9,8,88,0,0,312,343
04.11.2022T04:00,7.4,6.1,8,88,0,0,313,341
04.11.2022T04:00,7.4,5.3,8,87,0,0,314,341
04.11.2022T04:00,7.0,5.2,6,85,0,0,305,343
04.11.2022T04:00,6.7,4.7,6,86,0,0,296,342
04.11.2022T04:00,5.9,2.6,5,85,0,0,290,338
05.11.2022T05:00,4.7,3.7,5,86,0,0,282,335
05.11.2022T05:00,4.4,3.8,5,90,0,0,281,333
05.11.2022T05:00,4.7,3.9,7,92,0,0,293,332
05.11.2022T05:00,4.8,4.6,8,91,0,0,309,333
05.11.2022T05:00,4.5,4.7,5,91,0,0,299,332
05.11.2022T05:00,4.7,5.1,4,91,0,0,279,333
05.11.2022T05:00,4.8,4.4,4,88,0,0,275,334
05.11.2022T05:00,4.2,5.0,2,88,7,9,264,333
05.11.2022T05:00,4.9,4.7,2,88,100,27,254,334
05.11.2022T05:00,6.0,5.5,4,84,51,100,267,337
05.11.2022T05:00,6.3,6.7,5,81,0,92,283,341
05.11.2022T05:00,6.3,7.7,7,78,0,80,294,345
05.11.2022T05:00,6.6,7.3,5,74,20,140,291,349
05.11.2022T05:00,6.7,8.6,5,68,87,126,281,351
05.11.2022T05:00,7.4,8.2,4,64,59,104,277,350
05.11.2022T05:00,7.7,6.7,2,62,139,29,266,346
05.11.2022T05:00,6.7,6.2,2,63,25,18,256,339
05.11.2022T05:00,6.0,5.4,2,65,0,0,252,332
05.11.2022T05:00,5.8,5.3,1,66,0,0,247,328
05.11.2022T05:00,4.3,5.3,1,70,0,0,240,325
05.11.2022T05:00,4.4,5.7,2,73,0,0,243,322
05.11.2022T05:00,4.9,7.4,3,71,0,0,255,320
05.11.2022T05:00,4.9,6.8,3,69,0,0,260,319
05.11.2022T05:00,4.6,7.0,4,69,0,0,265,318
06.11.2022T06:00,4.6,7.4,6,70,0,0,279,317
06.11.2022T06:00,4.8,7.4,6,69,0,0,290,317
06.11.2022T06:00,5.1,8.2,6,67,0,0,291,317
06.11.2022T06:00,5.6,8.4,7,65,0,0,298,317
06.11.2022T06:00,5.1,7.9,7,66,0,0,304,318
06.11.2022T06:00,5.3,7.7,8,68,0,0,309,318
06.11.2022T06:00,5.8,8.4,6,67,0,0,305,319
06.11.2022T06:00,5.6,8.5,7,70,0,7,300,320
06.11.2022T06:00,6.3,8.9,7,71,0,40,307,322
06.11.2022T06:00,6.1,7.1,8,73,0,51,314,326
06.11.2022T06:00,6.3,5.6,7,76,0,88,315,332
06.11.2022T06:00,6.5,6.3,8,77,0,49,316,338
06.11.2022T06:00,7.2,6.9,6,78,6,132,314,342
06.11.2022T06:00,8.4,7.5,3,76,95,149,290,345
06.11.2022T06:00,8.4,6.5,7,74,0,82,298,347
06.11.2022T06:00,8.6,6.3,7,75,0,52,320,346
06.11.2022T06:00,8.3,4.7,7,77,1,19,319,343
06.11.2022T06:00,7.9,4.7,8,79,0,0,323,341
06.11.2022T06:00,7.8,4.4,8,82,0,0,326,341
06.11.2022T06:00,7.1,3.5,8,87,0,0,324,341
06.11.2022T06:00,7.1,3.3,8,92,0,0,323,340
06.11.2022T06:00,7.0,3.1,7,91,0,0,319,341
06.11.2022T06:00,7.3,4.0,7,90,0,0,315,342
06.11.2022T06:00,7.2,1.9,6,89,0,0,312,342
07.11.2022T07:00,6.0,2.5,8,91,0,0,316,341
07.11.2022T07:00,6.2,3.9,5,93,0,0,309,341
07.11.2022T07:00,6.6,3.1,2,93,0,0,278,341
07.11.2022T07:00,6.6,3.0,2,93,0,0,263,341
07.11.2022T07:00,6.5,2.3,5,93,0,0,278,340
07.11.2022T07:00,5.5,1.0,6,95,0,0,295,340
07.11.2022T07:00,5.0,1.6,7,97,0,0,302,340
07.11.2022T07:00,5.8,1.1,7,98,0,10,306,340
07.11.2022T07:00,5.7,1.1,6,97,6,61,301,339
07.11.2022T07:00,6.3,1.4,8,97,4,97,305,341
07.11.2022T07:00,6.5,1.8,8,95,2,118,314,347
07.11.2022T07:00,7.1,1.7,8,92,1,124,313,353
07.11.2022T07:00,8.0,1.9,7,89,3,138,310,358
07.11.2022T07:00,8.5,2.1,8,86,4,125,313,360
07.11.2022T07:00,8.4,2.1,5,84,27,144,302,358
07.11.2022T07:00,8.8,2.0,4,83,31,98,282,354
07.11.2022T07:00,8.1,2.7,7,83,5,27,287,348
07.11.2022T07:00,6.4,2.5,6,88,0,0,288,341
07.11.2022T07:00,5.0,2.5,4,94,0,0,271,336
07.11.2022T07:00,4.2,1.8,3,98,0,0,257,332
07.11.2022T07:00,3.1,2.4,2,100,0,0,245,329
07.11.2022T07:00,2.8,2.4,2,100,0,0,239,327
07.11.2022T07:00,2.1,1.4,2,100,0,0,237,325
07.11.2022T07:00,2.8,1.3,5,100,0,0,248,324
08.11.2022T08:00,3.1,1.8,3,100,0,0,255,322
08.11.2022T08:00,2.3,1.0,1,98,0,0,238,320
08.11.2022T08:00,3.2,1.8,6,98,0,0,248,319
08.11.2022T08:00,3.7,1.9,7,99,0,0,270,318
08.11.2022T08:00,4.3,1.9,8,100,0,0,276,317
08.11.2022T08:00,4.3,1.9,6,99,0,0,271,317
08.11.2022T08:00,4.5,1.4,7,99,0,0,265,316
08.11.2022T08:00,4.5,4.0,8,99,0,0,267,316
08.11.2022T08:00,4.4,2.7,8,98,0,31,265,316
08.11.2022T08:00,4.6,2.7,8,97,7,106,263,317
08.11.2022T08:00,5.3,4.0,7,94,21,162,259,326
08.11.2022T08:00,5.5,4.0,7,91,65,222,257,339
08.11.2022T08:00,7.3,3.5,8,86,39,198,261,348
08.11.2022T08:00,10.1,2.9,8,77,41,186,269,353
08.11.2022T08:00,10.5,4.3,6,70,53,161,269,354
08.11.2022T08:00,10.3,3.6,6,68,25,89,265,350
08.11.2022T08:00,9.6,2.3,7,70,0,17,263,344
08.11.2022T08:00,8.6,3.6,7,74,0,0,262,338
08.11.2022T08:00,8.6,2.2,8,77,0,0,265,335
08.11.2022T08:00,8.5,2.9,8,79,0,0,270,333
08.11.2022T08:00,8.8,3.7,8,79,0,0,277,331
08.11.2022T08:00,9.0,2.8,8,76,0,0,282,330
08.11.2022T08:00,11.5,5.3,8,65,0,0,289,327
08.11.2022T08:00,10.8,5.6,8,61,0,0,295,326
09.11.2022T09:00,8.3,5.1,7,79,0,0,293,325
09.11.2022T09:00,8.5,6.5,7,94,0,0,289,324
09.11.2022T09:00,8.5,6.8,7,95,0,0,291,324
09.11.2022T09:00,8.4,6.3,7,98,0,0,292,325
09.11.2022T09:00,9.0,5.7,8,98,0,0,297,325
09.11.2022T09:00,9.9,6.1,8,93,0,0,304,325
09.11.2022T09:00,9.8,5.3,7,90,0,0,304,325
09.11.2022T09:00,10.5,5.2,8,91,0,2,307,326
09.11.2022T09:00,10.6,6.5,8,88,0,22,314,327
09.11.2022T09:00,10.4,3.6,8,89,0,39,315,332
09.11.2022T09:00,11.8,6.9,7,87,0,29,313,340
09.11.2022T09:00,12.7,7.9,8,80,0,52,319,351
09.11.2022T09:00,13.6,6.2,7,76,0,82,324,361
09.11.2022T09:00,14.2,6.7,8,72,0,57,331,368
09.11.2022T09:00,14.0,6.0,8,71,0,37,340,370
09.11.2022T09:00,13.8,6.1,8,70,0,37,343,370
09.11.2022T09:00,14.0,6.0,8,68,0,16,347,368
09.11.2022T09:00,14.3,6.0,8,68,0,0,351,366
09.11.2022T09:00,14.6,5.4,8,68,0,0,355,364
09.11.2022T09:00,14.6,6.0,8,68,0,0,358,361
09.11.2022T09:00,14.0,4.5,8,68,0,0,360,359
09.11.2022T09:00,12.0,5.3,8,74,0,0,359,358
09.11.2022T09:00,10.8,5.3,8,88,0,0,358,357
09.11.2022T09:00,10.8,4.5,6,97,0,0,343,357
10.11.2022T10:00,10.8,3.8,7,97,0,0,337,357
10.11.2022T10:00,10.8,3.1,7,97,0,0,344,357
10.11.2022T10:00,11.0,3.7,6,97,0,0,336,357
10.11.2022T10:00,11.4,3.7,8,97,0,0,344,357
10.11.2022T10:00,11.6,4.5,8,97,0,0,360,357
10.11.2022T10:00,12.0,4.4,8,96,0,0,360,357
10.11.2022T10:00,12.2,4.2,8,94,0,0,360,357
10.11.2022T10:00,11.8,3.6,8,96,0,0,359,357
10.11.2022T10:00,12.3,3.6,8,96,0,40,357,357
10.11.2022T10:00,12.4,3.7,7,95,0,73,352,358
10.11.2022T10:00,12.6,3.8,7,95,0,79,346,358
10.11.2022T10:00,12.8,3.2,7,94,0,91,347,358
10.11.2022T10:00,13.1,4.5,8,92,0,80,353,359
10.11.2022T10:00,13.5,4.4,6,87,3,121,347,360
10.11.2022T10:00,13.5,5.2,5,83,16,126,331,360
10.11.2022T10:00,13.7,4.8,7,81,1,56,336,361
10.11.2022T10:00,12.4,4.7,7,86,1,19,346,361
10.11.2022T10:00,11.7,6.9,8,93,0,0,348,360
10.11.2022T10:00,10.5,7.1,7,88,0,0,343,359
10.11.2022T10:00,9.6,6.3,6,83,0,0,328,359
10.11.2022T10:00,9.8,5.7,6,78,0,0,319,358
10.11.2022T10:00,9.0,4.0,6,76,0,0,318,357
10.11.2022T10:00,8.5,4.0,6,80,0,0,315,356
10.11.2022T10:00,8.2,6.6,5,78,0,0,308,356
11.11.2022T11:00,6.8,4.2,6,80,0,0,305,354
11.11.2022T11:00,6.3,5.1,3,83,0,0,291,351
11.11.2022T11:00,6.1,4.6,3,83,0,0,273,346
11.11.2022T11:00,5.8,3.7,6,83,0,0,286,340
11.11.2022T11:00,5.0,4.2,6,86,0,0,298,336
11.11.2022T11:00,5.1,3.4,6,90,0,0,295,333
11.11.2022T11:00,5.2,4.2,6,90,0,0,295,329
11.11.2022T11:00,5.1,4.1,7,91,0,0,300,326
11.11.2022T11:00,5.3,4.1,7,91,0,28,304,325
11.11.2022T11:00,5.5,4.2,7,89,2,73,303,329
11.11.2022T11:00,5.8,4.4,7,87,7,116,303,336
11.11.2022T11:00,7.1,5.2,4,83,117,155,289,343
11.11.2022T11:00,7.2,4.4,5,79,82,158,279,348
11.11.2022T11:00,7.4,3.7,7,78,14,128,290,350
11.11.2022T11:00,7.7,2.9,4,76,62,106,286,350
11.11.2022T11:00,8.2,2.9,5,73,38,61,278,348
11.11.2022T11:00,7.1,3.4,3,72,9,19,273,342
11.11.2022T11:00,5.8,2.7,2,77,0,0,255,336
11.11.2022T11:00,4.8,3.2,2,82,0,0,246,331
11.11.2022T11:00,3.8,2.5,2,86,0,0,240,328
11.11.2022T11:00,2.8,2.5,2,90,0,0,234,325
11.11.2022T11:00,1.9,1.8,3,93,0,0,232,323
11.11.2022T11:00,1.8,1.8,2,94,0,0,229,321
11.11.2022T11:00,0.5,1.1,0,96,0,0,215,319
12.11.2022T12:00,0.0,1.1,2,98,0,0,211,317
12.11.2022T12:00,-0.5,2.3,1,99,0,0,214,316
12.11.2022T12:00,-0.5,1.7,0,99,0,0,204,316
12.11.2022T12:00,-0.4,2.4,0,99,0,0,200,316
12.11.2022T12:00,-0.7,2.4,2,100,0,0,210,316
12.11.2022T12:00,-0.6,2.5,3,100,0,0,225,316
12.11.2022T12:00,-0.4,3.4,3,100,0,0,231,316
12.11.2022T12:00,0.0,4.0,4,99,0,2,237,316
12.11.2022T12:00,0.5,3.0,4,98,5,47,244,317
12.11.2022T12:00,1.5,1.5,4,96,64,122,248,321
12.11.2022T12:00,3.6,1.8,3,90,140,161,250,329
12.11.2022T12:00,6.3,1.9,3,79,163,189,253,338
12.11.2022T12:00,8.2,2.2,4,69,168,193,266,345
12.11.2022T12:00,8.3,2.2,4,64,141,177,274,346
12.11.2022T12:00,8.5,2.3,3,62,105,134,274,345
12.11.2022T12:00,6.7,3.4,4,71,36,76,276,343
12.11.2022T12:00,3.1,3.4,6,87,0,14,280,339
12.11.2022T12:00,2.3,3.3,7,98,0,0,284,334
12.11.2022T12:00,1.9,2.1,7,100,0,0,286,332
12.11.2022T12:00,1.3,2.9,8,100,0,0,287,332
12.11.2022T12:00,1.1,3.5,7,100,0,0,287,332
12.11.2022T12:00,1.3,2.8,5,100,0,0,278,332
12.11.2022T12:00,1.8,2.8,5,100,0,0,272,333
12.11.2022T12:00,2.0,2.3,8,100,0,0,282,333
13.11.2022T13:00,2.2,2.4,8,100,0,0,294,334
13.11.2022T13:00,2.3,3.1,7,100,0,0,289,335
13.11.2022T13:00,3.3,3.8,8,99,0,0,291,335
13.11.2022T13:00,4.4,5.2,8,97,0,0,300,336
13.11.2022T13:00,4.8,5.1,8,93,0,0,301,337
13.11.2022T13:00,4.9,4.5,8,92,0,0,301,337
13.11.2022T13:00,5.3,5.2,7,91,0,0,296,337
13.11.2022T13:00,5.6,5.7,8,91,0,0,298,337
13.11.2022T13:00,5.5,5.7,8,93,0,17,302,337
13.11.2022T13:00,5.8,5.1,7,95,0,67,296,339
13.11.2022T13:00,7.1,5.9,5,92,15,140,283,342
13.11.2022T13:00,8.8,5.8,5,82,67,195,277,344
13.11.2022T13:00,9.8,4.4,5,72,55,191,278,344
13.11.2022T13:00,9.3,3.2,7,67,16,143,287,344
13.11.2022T13:00,8.9,2.0,8,69,4,93,300,344
13.11.2022T13:00,8.3,3.4,8,73,3,54,303,343
13.11.2022T13:00,8.1,3.3,8,75,0,11,300,341
13.11.2022T13:00,7.6,2.7,8,76,0,0,298,339
13.11.2022T13:00,7.2,2.7,8,78,0,0,298,333
13.11.2022T13:00,6.4,1.0,8,81,0,0,299,327
13.11.2022T13:00,5.8,1.3,7,83,0,0,296,323
13.11.2022T13:00,5.6,2.5,5,85,0,0,283,321
13.11.2022T13:00,5.4,0.9,5,85,0,0,273,320
13.11.2022T13:00,4.5,1.2,6,86,0,0,274,319
14.11.2022T14:00,2.8,1.3,7,93,0,0,281,317
14.11.2022T14:00,2.5,1.2,8,97,0,0,288,317
14.11.2022T14:00,1.6,2.4,6,98,0,0,283,317
14.11.2022T14:00,0.9,1.8,3,100,0,0,259,317
14.11.2022T14:00,0.6,1.3,5,100,0,0,256,317
14.11.2022T14:00,1.1,1.4,7,100,0,0,275,317
14.11.2022T14:00,1.5,3.2,7,100,0,0,284,318
14.11.2022T14:00,2.2,3.0,8,98,0,1,290,319
14.11.2022T14:00,3.1,2.7,8,95,0,16,297,321
14.11.2022T14:00,3.6,2.0,8,94,0,20,301,324
14.11.2022T14:00,3.6,1.4,8,97,0,39,302,329
14.11.2022T14:00,4.2,2.0,7,100,0,56,298,329
14.11.2022T14:00,4.7,4.8,7,99,0,32,298,328
14.11.2022T14:00,5.4,7.9,7,98,0,32,302,329
14.11.2022T14:00,5.7,8.3,4,96,30,111,292,332
14.11.2022T14:00,5.6,5.9,6,92,13,62,287,335
14.11.2022T14:00,6.2,7.5,7,86,4,16,298,335
14.11.2022T14:00,5.8,6.6,6,85,0,0,298,333
14.11.2022T14:00,4.5,6.6,8,91,0,0,303,332
14.11.2022T14:00,4.0,6.6,8,96,0,0,313,332
14.11.2022T14:00,4.4,5.6,8,94,0,0,314,331
14.11.2022T14:00,3.7,5.3,8,94,0,0,314,330
14.11.2022T14:00,4.1,6.9,8,96,0,0,315,326
14.11.2022T14:00,4.4,6.9,7,94,0,0,310,320
15.11.2022T15:00,4.5,6.4,7,92,0,0,304,317
